action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,21,,,4,1,1,21,,,,,,,53,,53,,,,49,,6922657512784,prank,6922657511584,p_ads_newest_051225,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,0.96,"[{'action_type': 'outbound_click', 'value': '0.96'}]",0.96,3.84,0.182857,,0.072453,0.072453,,,0.078367,0.96,36.571429,44.137931,3.809524,2025-12-07,2025-12-07,1.206897,105,3.809524,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.809524'}]",87,3.84,6,5,5,30,19,13
,,,,,,,,,,,,,,10,,10,,,,10,,6922657512784,prank,6922657511584,p_ads_newest_051225,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.049,0.049,,,0.049,,23.333333,24.5,0,2025-12-07,2025-12-07,1.05,21,,,,,20,0.49,1,4,,8,3,2
,,,,,,,,,,,,,,,,,,,,,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-07,2025-12-07,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,31.666667,38,0,2025-12-07,2025-12-07,1.2,6,,,,,5,0.19,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-07,2025-12-07,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,18.888889,21.25,0,2025-12-07,2025-12-07,1.125,9,,,,,8,0.17,,1,,,,
,,,,1,,,,,,,,,,4,,4,,,,3,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.71,"[{'action_type': 'outbound_click', 'value': '0.71'}]",0.71,,,,0.1775,0.1775,,,0.236667,0.71,101.428571,118.333333,14.285714,2025-12-07,2025-12-07,1.166667,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",6,0.71,1,5,1,2,1,1
,,,,,,,,,,,,,,2,,2,,,,2,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.045,0.045,,,0.045,,22.5,22.5,0,2025-12-07,2025-12-07,1,4,,,,,4,0.09,,8,,2,2,2
,,,,,,,,,,,,,,,,,,,,,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-07,2025-12-07,1,1,,,,,1,0.02,,2,,,,
,20,,,3,1,1,20,,,,,1,,50,,50,1,1,,46,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,3.733333,"[{'action_type': 'outbound_click', 'value': '3.733333'}]",3.733333,11.2,0.56,,0.224,0.224,11.2,,0.243478,2.8,31.197772,37.209302,1.114206,2025-12-07,2025-12-07,1.192691,359,0.835655,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.835655'}]",301,11.2,5,2,5,24,13,9
,151,2,,31,17,17,151,,,1,1,,,375,1,375,2,,,342,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,35,,1.765484,"[{'action_type': 'outbound_click', 'value': '1.765484'}]",1.765484,3.219412,0.36245,,0.145947,0.145947,27.365,,0.160029,1.563714,28.255034,33.84663,1.806918,2025-12-07,2025-12-07,1.197897,1937,1.600413,31,"[{'action_type': 'outbound_click', 'value': '31'}]","[{'action_type': 'outbound_click', 'value': '1.600413'}]",1617,54.73,23,3,23,189,98,61
1,206,,,26,23,23,206,1,1,,,,1,420,1,420,6,5,1,388,1,6922658870384,gasstation,6922657511584,p_ads_newest_051225,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,29,"[{'action_type': 'subscribe_mobile_app', 'value': '55.67'}, {'action_type': 'subscribe_total', 'value': '55.67'}]",2.141154,"[{'action_type': 'outbound_click', 'value': '2.141154'}]",2.141154,2.420435,0.270243,55.67,0.132548,0.132548,9.278333,55.67,0.143479,1.919655,30.091892,35.189633,1.567568,2025-12-07,2025-12-07,1.169406,1850,1.405405,26,"[{'action_type': 'outbound_click', 'value': '26'}]","[{'action_type': 'outbound_click', 'value': '1.405405'}]",1582,55.67,29,3,26,215,115,80
,58,1,,19,8,8,58,,,,,,,236,,236,9,9,,208,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,18,,1.269474,"[{'action_type': 'outbound_click', 'value': '1.269474'}]",1.269474,3.015,0.415862,,0.102203,0.102203,2.68,,0.115962,1.34,32.33244,36.053812,2.412869,2025-12-07,2025-12-07,1.115097,746,2.546917,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '2.546917'}]",669,24.12,17,3,16,109,54,33
,21,1,,3,2,2,21,,,,,,,47,,47,,,,44,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,2.13,"[{'action_type': 'outbound_click', 'value': '2.13'}]",2.13,3.195,0.304286,,0.135957,0.135957,,,0.145227,2.13,40.443038,45.971223,1.898734,2025-12-07,2025-12-07,1.136691,158,1.898734,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.898734'}]",139,6.39,6,3,6,27,16,10
,,,,,,,,,,,,,,14,,14,1,1,,13,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.125714,0.125714,1.76,,0.135385,,37.446809,41.904762,0,2025-12-07,2025-12-07,1.119048,47,,,,,42,1.76,2,4,1,9,7,5
