action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_conversion.post_unsave,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,,,,6927319919984,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-14,2025-12-14,1,1,,,,,1,0.02,,2,,,,
,4,,,,,,4,,,,,,,,,,,,,,,,,6927326214584,New App promotion Ad,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,18-24,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,0,,,,,,,,,,,2025-12-14,2025-12-14,0,0,,,,,0,0,,,,,,
,9,,,1,1,1,9,,,,,,,,,1,,1,,,,,,6927326214584,New App promotion Ad,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,25-34,6927326214384,FB_iOS_BAU_StartTrial_131125,1,,0.29,"[{'action_type': 'outbound_click', 'value': '0.29'}]",0.29,0.29,0.032222,,0.29,0.29,,,,0.29,20.714286,36.25,7.142857,2025-12-14,2025-12-14,1.75,14,7.142857,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.142857'}]",8,0.29,,,,,,
,2,,,,,,2,,,,,,,,,,,,,,,,,6927326214584,New App promotion Ad,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,35-44,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,0.005,,,,,,,,5,5,0,2025-12-14,2025-12-14,1,2,,,,,2,0.01,,,,,,
,4,,,,,,4,,,,,,,,,,,,,,,,,6927326214584,New App promotion Ad,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,45-54,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,0.0075,,,,,,,,15,15,0,2025-12-14,2025-12-14,1,2,,,,,2,0.03,,,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6927327516184,jesus_rap_1_4x5 - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,18-24,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-14,2025-12-14,1,1,,,,,1,0.01,,11,,1,1,1
,,,,,,,,,,,,,,,,4,,4,,,,4,,6927327516184,jesus_rap_1_4x5 - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,25-34,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.0475,0.0475,,,0.0475,,27.142857,27.142857,0,2025-12-14,2025-12-14,1,7,,,,,7,0.19,,3,,4,,
,,,,,,,,,,,,,,,,2,,2,,,,2,,6927327516184,jesus_rap_1_4x5 - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,35-44,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.065,0.065,,,0.065,,13,13,0,2025-12-14,2025-12-14,1,10,,,,,10,0.13,,2,,2,1,
,,,,,,,,,,,,,,,,5,,5,,,,5,,6927327516184,jesus_rap_1_4x5 - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,45-54,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.024,0.024,,,0.024,,10.909091,10.909091,0,2025-12-14,2025-12-14,1,11,,,,,11,0.12,,3,,5,1,
,,,,,,,,,,,,,,,,2,,2,,,,2,,6927327516184,jesus_rap_1_4x5 - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,55-64,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.135,0.135,,,0.135,,54,54,0,2025-12-14,2025-12-14,1,5,,,,,5,0.27,,4,,2,1,
,,,,,,,,,,,,,,,,3,,3,,,,3,,6927327516384,04 Morgan_humble - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,18-24,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.073333,0.073333,,,0.073333,,12.222222,12.222222,0,2025-12-14,2025-12-14,1,18,,,,,18,0.22,,2,,3,3,1
,,,,,,,,,,,,,,,,8,,8,,,,8,,6927327516384,04 Morgan_humble - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,25-34,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.04625,0.04625,,,0.04625,,10.571429,10.571429,0,2025-12-14,2025-12-14,1,35,,,,,35,0.37,,2,,6,2,1
,,,,,,,,,,,,,,,,9,,9,,,,9,,6927327516384,04 Morgan_humble - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,35-44,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.054444,0.054444,,,0.054444,,14.411765,14.411765,0,2025-12-14,2025-12-14,1,34,,,,,34,0.49,,2,,7,2,1
,,,,,,,,,,,,,,,,5,,5,,,,5,,6927327516384,04 Morgan_humble - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,45-54,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.064,0.064,,,0.064,,12.8,13.333333,0,2025-12-14,2025-12-14,1.041667,25,,,,,24,0.32,,2,,5,1,1
,,,,,,,,,,,,,,,,3,,3,,,,3,,6927327516384,04 Morgan_humble - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,55-64,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.023333,0.023333,,,0.023333,,11.666667,11.666667,0,2025-12-14,2025-12-14,1,6,,,,,6,0.07,,4,,3,1,
,,,,,,,,,,,,,,,,6,,6,,,,6,,6927327516584,04_MorganF_Nuthin But A G Thang - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,18-24,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.051667,0.051667,,,0.051667,,11.923077,13.478261,0,2025-12-14,2025-12-14,1.130435,26,,,,,23,0.31,,2,,5,2,1
,,,,,,,,,,,1,1,,,,28,,28,1,,,27,,6927327516584,04_MorganF_Nuthin But A G Thang - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,25-34,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.041071,0.041071,1.15,,0.042593,,11.979167,12.637363,0,2025-12-14,2025-12-14,1.054945,96,,,,,91,1.15,2,3,2,25,12,4
,4,,,3,1,1,4,,,,,,,,,121,,121,,,,118,,6927327516584,04_MorganF_Nuthin But A G Thang - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,35-44,6927326214384,FB_iOS_BAU_StartTrial_131125,3,,1.413333,"[{'action_type': 'outbound_click', 'value': '1.413333'}]",1.413333,4.24,1.06,,0.035041,0.035041,,,0.035932,1.413333,12.470588,12.581602,0.882353,2025-12-14,2025-12-14,1.008902,340,0.882353,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.882353'}]",337,4.24,4,3,4,100,41,17
,11,,,7,2,2,11,,,6,,,,,,155,,155,6,6,,142,,6927327516584,04_MorganF_Nuthin But A G Thang - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,45-54,6927326214384,FB_iOS_BAU_StartTrial_131125,7,,0.83,"[{'action_type': 'outbound_click', 'value': '0.83'}]",0.83,2.905,0.528182,,0.037484,0.037484,0.968333,,0.040915,0.83,15.831063,16.695402,1.907357,2025-12-14,2025-12-14,1.054598,367,1.907357,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.907357'}]",348,5.81,14,4,14,126,59,37
,,,,,,,,,,,,,,,,14,,14,,,,14,,6927327516584,04_MorganF_Nuthin But A G Thang - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,55-64,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.047143,0.047143,,,0.047143,,18.857143,19.411765,0,2025-12-14,2025-12-14,1.029412,35,,,,,34,0.66,1,5,1,14,7,5
,,,,,,,,,,,,,,,,2,,2,,,,2,,6927327516584,04_MorganF_Nuthin But A G Thang - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,65+,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.11,0.11,,,0.11,,31.428571,31.428571,0,2025-12-14,2025-12-14,1,7,,,,,7,0.22,,2,,1,,
,,,,1,,,,,,,,,,,,10,,10,,,,9,,6927327516784,02 Eddie_Snoop - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,18-24,6927326214384,FB_iOS_BAU_StartTrial_131125,1,,0.37,"[{'action_type': 'outbound_click', 'value': '0.37'}]",0.37,,,,0.037,0.037,,,0.041111,0.37,10,10.277778,2.702703,2025-12-14,2025-12-14,1.027778,37,2.702703,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.702703'}]",36,0.37,,2,,8,3,2
,,,,,,,,,,1,,,,,,52,,52,1,1,,51,,6927327516784,02 Eddie_Snoop - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,25-34,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.021538,0.021538,1.12,,0.021961,,9.73913,9.73913,0,2025-12-14,2025-12-14,1,115,,,,,115,1.12,4,9,4,46,25,11
,,,,1,1,1,,,,1,,,,,,71,,71,1,1,,69,,6927327516784,02 Eddie_Snoop - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,35-44,6927326214384,FB_iOS_BAU_StartTrial_131125,1,,1.9,"[{'action_type': 'outbound_click', 'value': '1.9'}]",1.9,1.9,,,0.026761,0.026761,1.9,,0.027536,1.9,11.176471,11.242604,0.588235,2025-12-14,2025-12-14,1.005917,170,0.588235,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.588235'}]",169,1.9,7,5,7,63,30,19
,,,,1,,,,,,,,,,,,30,,30,,,,29,,6927327516784,02 Eddie_Snoop - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,45-54,6927326214384,FB_iOS_BAU_StartTrial_131125,1,,0.84,"[{'action_type': 'outbound_click', 'value': '0.84'}]",0.84,,,,0.028,0.028,,,0.028966,0.84,11.052632,11.2,1.315789,2025-12-14,2025-12-14,1.013333,76,1.315789,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.315789'}]",75,0.84,3,5,3,27,16,9
,,,,,,,,,,,,,,,,11,,11,,,,11,,6927327516784,02 Eddie_Snoop - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,55-64,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.026364,0.026364,,,0.026364,,12.608696,12.608696,0,2025-12-14,2025-12-14,1,23,,,,,23,0.29,,4,,7,5,1
,,,,,,,,,,,,,,,,1,,1,,,,1,,6927327516784,02 Eddie_Snoop - Copy 2,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,65+,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.05,0.05,,,0.05,,10,12.5,0,2025-12-14,2025-12-14,1.25,5,,,,,4,0.05,,3,,1,,
,,,,1,,,,,,,,,,,,12,,12,,,,11,,6927327516984,01 Morgan_Snoop_Ginndjuice_01 - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,18-24,6927326214384,FB_iOS_BAU_StartTrial_131125,1,,0.37,"[{'action_type': 'outbound_click', 'value': '0.37'}]",0.37,,,,0.030833,0.030833,,,0.033636,0.37,11.5625,11.5625,3.125,2025-12-14,2025-12-14,1,32,3.125,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.125'}]",32,0.37,1,3,1,10,6,1
,2,,,,,,2,,,,,,,,,23,,23,,,,23,,6927327516984,01 Morgan_Snoop_Ginndjuice_01 - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,25-34,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,0.545,,0.047391,0.047391,,,0.047391,,10.9,10.9,0,2025-12-14,2025-12-14,1,100,,,,,100,1.09,6,3,6,21,13,8
,5,,,1,,,5,,,,,,,,,29,,29,,,,28,,6927327516984,01 Morgan_Snoop_Ginndjuice_01 - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,35-44,6927326214384,FB_iOS_BAU_StartTrial_131125,3,,1.04,"[{'action_type': 'outbound_click', 'value': '1.04'}]",1.04,,0.208,,0.035862,0.035862,,,0.037143,0.346667,13,13.164557,3.75,2025-12-14,2025-12-14,1.012658,80,1.25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.25'}]",79,1.04,3,4,3,26,12,8
,4,,,,2,2,4,,,,,,,,,15,,15,,,,15,,6927327516984,01 Morgan_Snoop_Ginndjuice_01 - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,45-54,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,0.21,0.105,,0.028,0.028,,,0.028,,13.125,13.125,0,2025-12-14,2025-12-14,1,32,,,,,32,0.42,2,4,2,11,6,4
,1,,,,,,1,,,,,,,,,1,,1,,,,1,,6927327516984,01 Morgan_Snoop_Ginndjuice_01 - Copy,6927326698584,FB_iOS_BAU_StartTrial_M_Rap,55-64,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,0.17,,0.17,0.17,,,0.17,,24.285714,24.285714,0,2025-12-14,2025-12-14,1,7,,,,,7,0.17,,2,,1,,
,,,,3,,,,,,,,,,,,27,,27,,,,24,,6927328151984,03_blackbodysuit_Big energy - Copy 2,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,18-24,6927326214384,FB_iOS_BAU_StartTrial_131125,3,,0.526667,"[{'action_type': 'outbound_click', 'value': '0.526667'}]",0.526667,,,,0.058519,0.058519,,,0.065833,0.526667,21.066667,22.571429,4,2025-12-14,2025-12-14,1.071429,75,4,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '4'}]",70,1.58,1,4,1,21,10,8
,24,,,3,,,24,,,,,,,,,179,1,179,1,,,175,,6927328151984,03_blackbodysuit_Big energy - Copy 2,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,25-34,6927326214384,FB_iOS_BAU_StartTrial_131125,4,,2.39,"[{'action_type': 'outbound_click', 'value': '2.39'}]",2.39,,0.29875,,0.040056,0.040056,7.17,,0.040971,1.7925,12.872531,13.502825,0.718133,2025-12-14,2025-12-14,1.048964,557,0.5386,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.5386'}]",531,7.17,15,4,15,168,72,46
,82,,,14,6,6,82,,,2,,,,,,386,1,386,3,2,,369,,6927328151984,03_blackbodysuit_Big energy - Copy 2,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,35-44,6927326214384,FB_iOS_BAU_StartTrial_131125,13,"[{'action_type': 'subscribe_mobile_app', 'value': '7.09'}, {'action_type': 'subscribe_total', 'value': '7.09'}, {'action_type': 'start_trial_mobile_app', 'value': '7.09'}, {'action_type': 'start_trial_total', 'value': '7.09'}]",1.012857,"[{'action_type': 'outbound_click', 'value': '1.012857'}]",1.012857,2.363333,0.172927,,0.036736,0.036736,4.726667,,0.038428,1.090769,13.847656,14.352227,1.269531,2025-12-14,2025-12-14,1.036437,1024,1.367188,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '1.367188'}]",988,14.18,24,4,20,327,162,106
,78,,,14,7,7,78,,,6,1,1,1,,,326,,326,8,7,,304,,6927328151984,03_blackbodysuit_Big energy - Copy 2,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,45-54,6927326214384,FB_iOS_BAU_StartTrial_131125,13,"[{'action_type': 'subscribe_mobile_app', 'value': '4.056667'}, {'action_type': 'subscribe_total', 'value': '4.056667'}, {'action_type': 'start_trial_mobile_app', 'value': '4.056667'}, {'action_type': 'start_trial_total', 'value': '4.056667'}]",0.869286,"[{'action_type': 'outbound_click', 'value': '0.869286'}]",0.869286,1.738571,0.156026,,0.037331,0.037331,1.52125,,0.040033,0.936154,18.08321,18.300752,1.931649,2025-12-14,2025-12-14,1.01203,673,2.080238,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '2.080238'}]",665,12.17,41,5,37,282,148,99
,40,,,6,3,3,40,,,2,,,,,,99,,99,2,2,,91,,6927328151984,03_blackbodysuit_Big energy - Copy 2,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,55-64,6927326214384,FB_iOS_BAU_StartTrial_131125,6,"[{'action_type': 'start_trial_mobile_app', 'value': '1.845'}, {'action_type': 'start_trial_total', 'value': '1.845'}]",0.615,"[{'action_type': 'outbound_click', 'value': '0.615'}]",0.615,1.23,0.09225,,0.037273,0.037273,1.845,,0.040549,0.615,22.363636,22.777778,3.636364,2025-12-14,2025-12-14,1.018519,165,3.636364,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '3.636364'}]",162,3.69,14,6,13,89,54,38
,,,,,,,,,,1,,,,,,13,,13,1,1,,12,,6927328151984,03_blackbodysuit_Big energy - Copy 2,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,65+,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.046923,0.046923,0.61,,0.050833,,26.521739,27.727273,0,2025-12-14,2025-12-14,1.045455,23,,,,,22,0.61,1,5,,11,7,5
,,,,,,,,,,,,,,,,2,,2,,,,2,,6927328152184,35_blonde_bent - Copy,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,18-24,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.05,0.05,,,0.05,,20,20,0,2025-12-14,2025-12-14,1,5,,,,,5,0.1,,2,,1,,
,,,,,,,,,,,,,,,,2,,2,,,,2,,6927328152184,35_blonde_bent - Copy,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,25-34,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.07,0.07,,,0.07,,11.666667,11.666667,0,2025-12-14,2025-12-14,1,12,,,,,12,0.14,,2,,2,,
,1,,,1,,,1,,,,,,,,,6,,6,,,,5,,6927328152184,35_blonde_bent - Copy,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,35-44,6927326214384,FB_iOS_BAU_StartTrial_131125,1,,0.69,"[{'action_type': 'outbound_click', 'value': '0.69'}]",0.69,,0.69,,0.115,0.115,,,0.138,0.69,26.538462,27.6,3.846154,2025-12-14,2025-12-14,1.04,26,3.846154,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",25,0.69,,2,,5,3,1
,,,,,,,,,,,,,,,,2,,2,,,,2,,6927328152184,35_blonde_bent - Copy,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,45-54,6927326214384,FB_iOS_BAU_StartTrial_131125,0,,,,,,,,0.135,0.135,,,0.135,,24.545455,24.545455,0,2025-12-14,2025-12-14,1,11,,,,,11,0.27,,2,,2,1,1
,57,,,6,4,4,57,,,5,,,,,,155,2,155,7,5,,142,,6927328152584,14 blonde - Copy 3,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,18-24,6927326214384,FB_iOS_BAU_StartTrial_131125,16,"[{'action_type': 'subscribe_mobile_app', 'value': '2.486667'}, {'action_type': 'subscribe_total', 'value': '2.486667'}, {'action_type': 'start_trial_mobile_app', 'value': '2.486667'}, {'action_type': 'start_trial_total', 'value': '2.486667'}]",1.243333,"[{'action_type': 'outbound_click', 'value': '1.243333'}]",1.243333,1.865,0.130877,,0.048129,0.048129,1.065714,,0.052535,0.46625,11.822504,12.580101,2.535658,2025-12-14,2025-12-14,1.064081,631,0.950872,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.950872'}]",593,7.46,19,3,19,127,57,30
,319,,,69,27,27,319,,,11,1,1,2,,,1756,2,1756,16,13,,1671,,6927328152584,14 blonde - Copy 3,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,25-34,6927326214384,FB_iOS_BAU_StartTrial_131125,80,"[{'action_type': 'subscribe_mobile_app', 'value': '8.14875'}, {'action_type': 'subscribe_total', 'value': '8.14875'}, {'action_type': 'start_trial_mobile_app', 'value': '6.519'}, {'action_type': 'start_trial_total', 'value': '6.519'}]",0.944783,"[{'action_type': 'outbound_click', 'value': '0.944783'}]",0.944783,2.414444,0.204357,,0.037124,0.037124,4.074375,,0.039013,0.814875,10.143146,10.603448,1.244749,2025-12-14,2025-12-14,1.045381,6427,1.073596,69,"[{'action_type': 'outbound_click', 'value': '69'}]","[{'action_type': 'outbound_click', 'value': '1.073596'}]",6148,65.19,140,3,130,1443,688,391
,689,1,,142,69,69,689,,,33,3,3,1,,,4320,3,4320,40,34,,4138,,6927328152584,14 blonde - Copy 3,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,35-44,6927326214384,FB_iOS_BAU_StartTrial_131125,154,"[{'action_type': 'subscribe_mobile_app', 'value': '7.285714'}, {'action_type': 'subscribe_total', 'value': '7.285714'}, {'action_type': 'start_trial_mobile_app', 'value': '6.12'}, {'action_type': 'start_trial_total', 'value': '6.12'}]",1.077465,"[{'action_type': 'outbound_click', 'value': '1.077465'}]",1.077465,2.217391,0.222061,,0.035417,0.035417,3.825,,0.036974,0.993506,11.650042,12.361639,1.172619,2025-12-14,2025-12-14,1.061081,13133,1.081246,142,"[{'action_type': 'outbound_click', 'value': '142'}]","[{'action_type': 'outbound_click', 'value': '1.081246'}]",12377,153,370,3,345,3616,1697,963
,633,,1,104,46,46,633,,,32,1,1,,,,2507,2,2507,36,32,,2367,,6927328152584,14 blonde - Copy 3,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,45-54,6927326214384,FB_iOS_BAU_StartTrial_131125,108,"[{'action_type': 'subscribe_mobile_app', 'value': '6.572857'}, {'action_type': 'subscribe_total', 'value': '6.572857'}, {'action_type': 'start_trial_mobile_app', 'value': '4.381905'}, {'action_type': 'start_trial_total', 'value': '4.381905'}]",0.884808,"[{'action_type': 'outbound_click', 'value': '0.884808'}]",0.884808,2.000435,0.145371,,0.036705,0.036705,2.556111,,0.038876,0.852037,14.680919,15.665645,1.723038,2025-12-14,2025-12-14,1.067075,6268,1.659221,104,"[{'action_type': 'outbound_click', 'value': '104'}]","[{'action_type': 'outbound_click', 'value': '1.659221'}]",5874,92.02,224,4,210,2017,985,555
,76,,,17,9,9,76,,,5,,,,,,348,,348,5,5,,326,,6927328152584,14 blonde - Copy 3,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,55-64,6927326214384,FB_iOS_BAU_StartTrial_131125,15,"[{'action_type': 'subscribe_mobile_app', 'value': '13.31'}, {'action_type': 'subscribe_total', 'value': '13.31'}, {'action_type': 'start_trial_mobile_app', 'value': '13.31'}, {'action_type': 'start_trial_total', 'value': '13.31'}]",0.782941,"[{'action_type': 'outbound_click', 'value': '0.782941'}]",0.782941,1.478889,0.175132,,0.038247,0.038247,2.662,,0.040828,0.887333,18.90625,19.955022,2.130682,2025-12-14,2025-12-14,1.055472,704,2.414773,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '2.414773'}]",667,13.31,41,7,39,281,136,81
,7,,,2,,,7,,,1,,,,,,68,,68,1,1,,65,,6927328152584,14 blonde - Copy 3,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,65+,6927326214384,FB_iOS_BAU_StartTrial_131125,2,,1.23,"[{'action_type': 'outbound_click', 'value': '1.23'}]",1.23,,0.351429,,0.036176,0.036176,2.46,,0.037846,1.23,12.947368,13.666667,1.052632,2025-12-14,2025-12-14,1.055556,190,1.052632,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.052632'}]",180,2.46,8,4,8,54,25,12
,1,,,,,,1,,,2,,,,,,49,,49,2,2,,47,,6927328152784,12_prerna_noendcardaudio - Copy,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,18-24,6927326214384,FB_iOS_BAU_StartTrial_131125,4,,,,,,2.06,,0.042041,0.042041,1.03,,0.04383,0.515,10.351759,10.564103,2.01005,2025-12-14,2025-12-14,1.020513,199,,,,,195,2.06,2,3,2,43,27,7
,18,,,5,5,5,18,,,3,,,,,,204,,204,3,3,,196,,6927328152784,12_prerna_noendcardaudio - Copy,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,25-34,6927326214384,FB_iOS_BAU_StartTrial_131125,14,,1.18,"[{'action_type': 'outbound_click', 'value': '1.18'}]",1.18,1.18,0.327778,,0.028922,0.028922,1.966667,,0.030102,0.421429,11.368015,11.591356,2.697495,2025-12-14,2025-12-14,1.019646,519,0.963391,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.963391'}]",509,5.9,11,4,11,184,88,52
,60,,,11,3,3,60,,,5,1,1,,,,345,1,345,7,5,,327,,6927328152784,12_prerna_noendcardaudio - Copy,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,35-44,6927326214384,FB_iOS_BAU_StartTrial_131125,17,"[{'action_type': 'subscribe_mobile_app', 'value': '11.73'}, {'action_type': 'subscribe_total', 'value': '11.73'}, {'action_type': 'start_trial_mobile_app', 'value': '5.865'}, {'action_type': 'start_trial_total', 'value': '5.865'}]",1.066364,"[{'action_type': 'outbound_click', 'value': '1.066364'}]",1.066364,3.91,0.1955,,0.034,0.034,1.675714,,0.035872,0.69,14.625935,15.174644,2.119701,2025-12-14,2025-12-14,1.037516,802,1.371571,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.371571'}]",773,11.73,17,4,17,297,147,95
,28,,,10,5,5,28,,,2,1,1,1,,,195,,195,4,3,,181,,6927328152784,12_prerna_noendcardaudio - Copy,6927326214784,FB_iOS_BAU_StartTrial_F_Rap,45-54,6927326214384,FB_iOS_BAU_StartTrial_131125,14,,0.819,"[{'action_type': 'outbound_click', 'value': '0.819'}]",0.819,1.638,0.2925,,0.042,0.042,2.0475,,0.045249,0.585,19.73494,19.73494,3.373494,2025-12-14,2025-12-14,1,415,2.409639,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '2.409639'}]",415,8.19,15,4,16,168,86,46
