action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,4,,4,,,,4,,6917461955184,03 will_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-09,2025-12-09,1,8,,,,,8,0.12,,4,,4,3,
,,,,,,,,,,,,,,,2,,2,,,,2,,6917461955184,03 will_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-09,2025-12-09,1,2,,,,,2,0.06,,5,,2,,
,,,,,,,,,,,,,,,14,,14,,,,14,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.022857,0.022857,,,0.022857,,7.804878,7.804878,0,2025-12-09,2025-12-09,1,41,,,,,41,0.32,1,4,1,13,5,2
,,,,1,,,,,,,,,,,102,,102,,,,101,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,3.13,"[{'action_type': 'outbound_click', 'value': '3.13'}]",3.13,,,,0.030686,0.030686,,,0.03099,3.13,9.873817,10.032051,0.315457,2025-12-09,2025-12-09,1.016026,317,0.315457,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.315457'}]",312,3.13,6,3,6,90,50,25
,,,,2,1,1,,,,,,,,,117,,117,,,,115,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,1.84,"[{'action_type': 'outbound_click', 'value': '1.84'}]",1.84,3.68,,,0.031453,0.031453,,,0.032,1.84,12.307692,12.307692,0.668896,2025-12-09,2025-12-09,1,299,0.668896,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.668896'}]",299,3.68,5,3,4,97,44,23
,,,,1,,,,,,,,,,,50,,50,,,,49,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.33,"[{'action_type': 'outbound_click', 'value': '1.33'}]",1.33,,,,0.0266,0.0266,,,0.027143,1.33,13.854167,14.148936,1.041667,2025-12-09,2025-12-09,1.021277,96,1.041667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.041667'}]",94,1.33,5,5,4,43,22,13
,,,,,,,,,,,,,,,8,,8,,,,8,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04625,0.04625,,,0.04625,,30.833333,30.833333,0,2025-12-09,2025-12-09,1,12,,,,,12,0.37,,5,,8,3,
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.02,0.02,,,0.02,,6.666667,6.666667,0,2025-12-09,2025-12-09,1,3,,,,,3,0.02,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,10,,1,1,
,,,,,,,,,,,,,,,6,,6,,,,6,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.023333,0.023333,,,0.023333,,10,10,0,2025-12-09,2025-12-09,1,14,,,,,14,0.14,,3,,4,1,
,,,,,,,,,,,,,,,8,,8,,,,8,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,9.6,9.6,0,2025-12-09,2025-12-09,1,25,,,,,25,0.24,,3,,8,5,3
,,,,,,,,,,,,,,,6,,6,,,,6,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.055,0.055,,,0.055,,19.411765,19.411765,0,2025-12-09,2025-12-09,1,17,,,,,17,0.33,,3,,6,2,
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-09,2025-12-09,1,2,,,,,2,0.04,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.09,0.09,,,0.09,,22.5,22.5,0,2025-12-09,2025-12-09,1,4,,,,,4,0.09,,3,,1,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.15,0.15,,,0.15,,18.75,18.75,0,2025-12-09,2025-12-09,1,8,,,,,8,0.15,,1,,1,,
,,,,1,,,,,,,,,,,3,,3,,,,2,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.42,"[{'action_type': 'outbound_click', 'value': '0.42'}]",0.42,,,,0.14,0.14,,,0.21,0.42,38.181818,38.181818,9.090909,2025-12-09,2025-12-09,1,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",11,0.42,,3,,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,4,,1,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,10,11.428571,0,2025-12-09,2025-12-09,1.142857,8,,,,,7,0.08,,2,,2,,
,,,,,,,,,,,,,,,,,,,,,,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,13.333333,16,0,2025-12-09,2025-12-09,1.2,6,,,,,5,0.08,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.1,0.1,,,0.1,,16.666667,16.666667,0,2025-12-09,2025-12-09,1,6,,,,,6,0.1,,1,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,50,50,0,2025-12-09,2025-12-09,1,2,,,,,2,0.1,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6917461956384,02 Timothy_slim - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,60,60,0,2025-12-09,2025-12-09,1,1,,,,,1,0.06,,3,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.02,0.02,,,0.02,,4,4,0,2025-12-09,2025-12-09,1,5,,,,,5,0.02,,2,,1,,
,,,,,,,,,,,,,,,5,,5,,,,5,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.008,0.008,,,0.008,,5,5,0,2025-12-09,2025-12-09,1,8,,,,,8,0.04,2,11,2,5,2,2
,,,,,,,,,,,,,,,6,,6,,,,6,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.005,0.005,,,0.005,,4.285714,4.285714,0,2025-12-09,2025-12-09,1,7,,,,,7,0.03,,6,,6,2,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.08,0.08,,,0.08,,40,40,0,2025-12-09,2025-12-09,1,2,,,,,2,0.08,,4,,1,1,
,5,,,5,1,1,5,,,3,,,,,232,,232,3,3,,224,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,5,,1.25,"[{'action_type': 'outbound_click', 'value': '1.25'}]",1.25,6.25,1.25,,0.02694,0.02694,2.083333,,0.027902,1.25,9.780908,9.780908,0.782473,2025-12-09,2025-12-09,1,639,0.782473,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.782473'}]",639,6.25,14,4,14,201,107,56
,98,1,,35,7,7,98,,,8,3,3,,,2022,,2022,11,8,,1976,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,40,"[{'action_type': 'subscribe_mobile_app', 'value': '39.17'}, {'action_type': 'subscribe_total', 'value': '39.17'}, {'action_type': 'start_trial_mobile_app', 'value': '39.17'}, {'action_type': 'start_trial_total', 'value': '39.17'}]",1.119143,"[{'action_type': 'outbound_click', 'value': '1.119143'}]",1.119143,5.595714,0.399694,,0.019372,0.019372,3.560909,,0.019823,0.97925,7.791924,7.971103,0.795703,2025-12-09,2025-12-09,1.022996,5027,0.69624,35,"[{'action_type': 'outbound_click', 'value': '35'}]","[{'action_type': 'outbound_click', 'value': '0.69624'}]",4914,39.17,149,4,143,1784,838,521
,235,1,2,53,13,13,235,,,22,,,2,,2943,3,2943,29,24,,2861,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,57,"[{'action_type': 'subscribe_mobile_app', 'value': '21.183333'}, {'action_type': 'subscribe_total', 'value': '21.183333'}, {'action_type': 'start_trial_mobile_app', 'value': '12.71'}, {'action_type': 'start_trial_total', 'value': '12.71'}]",1.199057,"[{'action_type': 'outbound_click', 'value': '1.199057'}]",1.199057,4.888462,0.270426,,0.021594,0.021594,2.191379,,0.022213,1.114912,9.497833,9.739464,0.851891,2025-12-09,2025-12-09,1.025441,6691,0.792109,53,"[{'action_type': 'outbound_click', 'value': '53'}]","[{'action_type': 'outbound_click', 'value': '0.792109'}]",6525,63.55,239,4,231,2535,1234,716
,121,,1,43,13,13,121,,,14,1,1,,,1425,1,1425,17,14,,1365,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,43,"[{'action_type': 'subscribe_mobile_app', 'value': '18.27'}, {'action_type': 'subscribe_total', 'value': '18.27'}, {'action_type': 'start_trial_mobile_app', 'value': '12.18'}, {'action_type': 'start_trial_total', 'value': '12.18'}]",0.849767,"[{'action_type': 'outbound_click', 'value': '0.849767'}]",0.849767,2.810769,0.301983,,0.025642,0.025642,2.149412,,0.026769,0.849767,13.736842,13.736842,1.616541,2025-12-09,2025-12-09,1,2660,1.616541,43,"[{'action_type': 'outbound_click', 'value': '43'}]","[{'action_type': 'outbound_click', 'value': '1.616541'}]",2660,36.54,120,5,109,1253,679,395
,10,,,8,1,1,10,,,2,,,,,239,,239,2,2,,229,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,8,,1.055,"[{'action_type': 'outbound_click', 'value': '1.055'}]",1.055,8.44,0.844,,0.035314,0.035314,4.22,,0.036856,1.055,21.585678,22.036554,2.046036,2025-12-09,2025-12-09,1.020888,391,2.046036,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '2.046036'}]",383,8.44,19,6,17,212,128,75
,1,,,1,,,1,,,,,,,,57,,57,,,,56,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.3,"[{'action_type': 'outbound_click', 'value': '1.3'}]",1.3,,1.3,,0.022807,0.022807,,,0.023214,1.3,10.833333,11.206897,0.833333,2025-12-09,2025-12-09,1.034483,120,0.833333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.833333'}]",116,1.3,5,6,5,44,30,15
,,,,,,,,,,,,,,,,,,,,,,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,15,15,0,2025-12-09,2025-12-09,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.06,0.06,,,0.06,,22.5,22.5,0,2025-12-09,2025-12-09,1,8,,,,,8,0.18,,4,,3,2,1
,,,,1,,,,,,,,,,,12,,12,,,,11,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.39,"[{'action_type': 'outbound_click', 'value': '0.39'}]",0.39,,,,0.0325,0.0325,,,0.035455,0.39,19.5,19.5,5,2025-12-09,2025-12-09,1,20,5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5'}]",20,0.39,2,9,2,10,7,6
,,,,,,,,,,,,,,,4,,4,,,,4,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-09,2025-12-09,1,8,,,,,8,0.08,1,5,1,3,2,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.013333,0.013333,,,0.013333,,10,10,0,2025-12-09,2025-12-09,1,4,,,,,4,0.04,,5,,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,6917461957384,01 Jesus_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461957384,01 Jesus_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,6,6,0,2025-12-09,2025-12-09,1,5,,,,,5,0.03,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461957384,01 Jesus_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-09,2025-12-09,1,1,,,,,1,0.03,,4,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6917461957384,01 Jesus_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,1,0.02,,3,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6917505479984,09 anomansollips - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,8.571429,8.571429,0,2025-12-09,2025-12-09,1,7,,,,,7,0.06,,4,,2,2,1
,,,,,,,,,,,,,,,6,,6,,,,6,,6917505479984,09 anomansollips - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.058333,0.058333,,,0.058333,,12.068966,12.068966,0,2025-12-09,2025-12-09,1,29,,,,,29,0.35,,2,,6,,
,1,,,1,,,1,,,,,,,,18,,18,,,,17,,6917505479984,09 anomansollips - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.68,"[{'action_type': 'outbound_click', 'value': '0.68'}]",0.68,,0.68,,0.037778,0.037778,,,0.04,0.68,11.147541,11.333333,1.639344,2025-12-09,2025-12-09,1.016667,61,1.639344,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.639344'}]",60,0.68,2,3,2,13,6,4
,,,,,,,,,,,,,,,11,,11,,,,11,,6917505479984,09 anomansollips - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.049091,0.049091,,,0.049091,,21.6,21.6,0,2025-12-09,2025-12-09,1,25,,,,,25,0.54,1,6,1,9,5,3
,,,,,,,,,,,,,,,5,,5,,,,5,,6917505479984,09 anomansollips - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.034,0.034,,,0.034,,28.333333,28.333333,0,2025-12-09,2025-12-09,1,6,,,,,6,0.17,1,6,1,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,6917505479984,09 anomansollips - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6917505480384,05 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,90,90,0,2025-12-09,2025-12-09,1,1,,,,,1,0.09,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6917505480384,05 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,210,210,0,2025-12-09,2025-12-09,1,1,,,,,1,0.21,,1,,,,
,,,,,,,,,,,,,,,6,,6,,,,6,,6917505480784,18 esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.065,0.065,,,0.065,,16.25,16.25,0,2025-12-09,2025-12-09,1,24,,,,,24,0.39,1,3,1,5,2,1
,4,,,2,1,1,4,,,2,,,,,86,,86,2,2,,82,,6917505480784,18 esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,1.225,"[{'action_type': 'outbound_click', 'value': '1.225'}]",1.225,2.45,0.6125,,0.028488,0.028488,1.225,,0.029878,1.225,11.778846,11.893204,0.961538,2025-12-09,2025-12-09,1.009709,208,0.961538,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.961538'}]",206,2.45,9,4,9,73,47,27
,3,,,1,,,3,,,1,,,,,127,,127,1,1,,125,,6917505480784,18 esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,4.51,"[{'action_type': 'outbound_click', 'value': '4.51'}]",4.51,,1.503333,,0.035512,0.035512,4.51,,0.03608,4.51,16.107143,16.34058,0.357143,2025-12-09,2025-12-09,1.014493,280,0.357143,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.357143'}]",276,4.51,11,4,10,116,62,30
,3,,,2,,,3,,,,,,,,62,,62,,,,60,,6917505480784,18 esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,1.05,"[{'action_type': 'outbound_click', 'value': '1.05'}]",1.05,,0.7,,0.033871,0.033871,,,0.035,1.05,18.103448,18.26087,1.724138,2025-12-09,2025-12-09,1.008696,116,1.724138,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.724138'}]",115,2.1,5,6,5,53,26,16
,,,,,,,,,,,,,,,9,,9,,,,9,,6917505480784,18 esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.025556,0.025556,,,0.025556,,20.909091,20.909091,0,2025-12-09,2025-12-09,1,11,,,,,11,0.23,1,8,1,9,6,4
,,,,,,,,,,,,,,,1,,1,,,,1,,6917505480784,18 esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.12,0.12,,,0.12,,20,20,0,2025-12-09,2025-12-09,1,6,,,,,6,0.12,,3,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6917505480984,13 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,5,5,0,2025-12-09,2025-12-09,1,2,,,,,2,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6917505480984,13 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,2,,,,
,5,,,3,,,5,,,,,,,,29,,29,,,,26,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,4,,0.77,"[{'action_type': 'outbound_click', 'value': '0.77'}]",0.77,,0.462,,0.079655,0.079655,,,0.088846,0.5775,25.955056,26.551724,4.494382,2025-12-09,2025-12-09,1.022989,89,3.370787,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '3.370787'}]",87,2.31,4,3,4,19,11,7
,67,,,20,9,9,67,,,2,,,,,410,,410,2,2,,388,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,19,"[{'action_type': 'subscribe_mobile_app', 'value': '24.37'}, {'action_type': 'subscribe_total', 'value': '24.37'}, {'action_type': 'start_trial_mobile_app', 'value': '12.185'}, {'action_type': 'start_trial_total', 'value': '12.185'}]",1.2185,"[{'action_type': 'outbound_click', 'value': '1.2185'}]",1.2185,2.707778,0.363731,,0.059439,0.059439,12.185,,0.062809,1.282632,15.732731,17.482066,1.226598,2025-12-09,2025-12-09,1.111191,1549,1.291156,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '1.291156'}]",1394,24.37,38,3,38,332,174,99
