action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,1,,,3,,,1,,,,,,15,,15,,,,12,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,3,,0.17,"[{'action_type': 'outbound_click', 'value': '0.17'}]",0.17,,0.51,,0.034,0.034,,,0.0425,0.17,17,17,10,2025-12-03,2025-12-03,1,30,10,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '10'}]",instagram,30,0.51,1,4,1,10,5,3
,,,,,,,,,,,,,2,,2,,,,2,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.02,0.02,,,0.02,,8,8,0,2025-12-03,2025-12-03,1,5,,,,,threads,5,0.04,,3,,2,,
,,,,1,,,,,,,,,3,,3,,,,2,,6920989126984,08_TomC_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.07,"[{'action_type': 'outbound_click', 'value': '0.07'}]",0.07,,,,0.023333,0.023333,,,0.035,0.07,23.333333,23.333333,33.333333,2025-12-03,2025-12-03,1,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",facebook,3,0.07,,4,,2,,
,,,,,,,,,,,,,,,,,,,,,6920989126984,08_TomC_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0,,1,,,,
,11,,,4,1,1,11,,,,,,61,,61,,,,57,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,4,,0.4,"[{'action_type': 'outbound_click', 'value': '0.4'}]",0.4,1.6,0.145455,,0.02623,0.02623,,,0.02807,0.4,11.764706,12.403101,2.941176,2025-12-03,2025-12-03,1.054264,136,2.941176,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.941176'}]",facebook,129,1.6,6,4,6,52,26,17
,6,,,2,,,6,,,,,,8,,8,,,,6,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,2,,0.08,"[{'action_type': 'outbound_click', 'value': '0.08'}]",0.08,,0.026667,,0.02,0.02,,,0.026667,0.08,16,16,20,2025-12-03,2025-12-03,1,10,20,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '20'}]",instagram,10,0.16,2,16,2,6,3,3
,,,,,,,,,,,,,,,,,,,,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,3.333333,3.333333,0,2025-12-03,2025-12-03,1,3,,,,,facebook,3,0.01,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-03,2025-12-03,1,1,,,,,threads,1,0.03,,6,,1,,
,,,,,,,,,,,,,,,,,,,,,6920992822384,04 Will_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0.02,,1,,,,
,56,2,,38,5,5,56,,,,,,307,3,307,7,4,,262,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,36,,0.344085,"[{'action_type': 'outbound_click', 'value': '0.344085'}]",0.344085,2.615044,0.233486,,0.04259,0.04259,1.867889,,0.049905,0.363201,20.303138,22.123893,5.590062,2025-12-03,2025-12-03,1.089679,644,5.900621,38,"[{'action_type': 'outbound_click', 'value': '38'}]","[{'action_type': 'outbound_click', 'value': '5.900621'}]",facebook,591,13.075221,35,5,34,242,137,91
,44,,1,21,5,5,44,,,,,,704,3,704,18,14,,665,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,27,,1.75451,"[{'action_type': 'outbound_click', 'value': '1.75451'}]",1.75451,7.368942,0.83738,,0.052336,0.052336,2.046928,,0.055406,1.364619,25.92872,26.430926,1.90007,2025-12-03,2025-12-03,1.019369,1421,1.477833,21,"[{'action_type': 'outbound_click', 'value': '21'}]","[{'action_type': 'outbound_click', 'value': '1.477833'}]",instagram,1394,36.844711,60,4,60,595,267,169
,,,,1,,,,,,,,,8,,8,,,,7,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.170068,"[{'action_type': 'outbound_click', 'value': '0.170068'}]",0.170068,,,,0.021258,0.021258,,,0.024295,0.170068,15.460719,15.460719,9.090909,2025-12-03,2025-12-03,1,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",threads,11,0.170068,1,13,1,6,4,3
,,,,,,,,,,,,,,,,,,,,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,2,,,,,facebook,2,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,instagram,2,0.02,,1,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920992822984,02 Mike_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.016667,0.016667,,,0.016667,,8.333333,8.333333,0,2025-12-03,2025-12-03,1,6,,,,,facebook,6,0.05,,3,,2,,
,,,,,,,,,,,,,,,,,,,,,6920992822984,02 Mike_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0.01,,,,,,
,,,,,,,,,,,,,3,,3,1,1,,2,,6920992823184,03 Snoop_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.006667,0.006667,0.02,,0.01,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,3,,,,,facebook,3,0.02,,3,,1,,
,1,,1,5,,,1,,,,,,93,1,93,5,3,,83,,6920992823584,02 Eddie_Snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,5,,0.724,"[{'action_type': 'outbound_click', 'value': '0.724'}]",0.724,,3.62,,0.038925,0.038925,0.724,,0.043614,0.724,18.659794,19.462366,2.57732,2025-12-03,2025-12-03,1.043011,194,2.57732,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.57732'}]",facebook,186,3.62,8,5,6,77,46,30
,17,,,11,6,6,17,,,,,,275,,275,4,4,,260,,6920992823584,02 Eddie_Snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,14,,1.196364,"[{'action_type': 'outbound_click', 'value': '1.196364'}]",1.196364,2.193333,0.774118,,0.047855,0.047855,3.29,,0.050615,0.94,20.955414,21.089744,2.229299,2025-12-03,2025-12-03,1.00641,628,1.751592,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.751592'}]",instagram,624,13.16,16,4,16,232,106,64
,,,,1,,,,,,,,,29,,29,,,,28,,6920992823584,02 Eddie_Snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.92,"[{'action_type': 'outbound_click', 'value': '0.92'}]",0.92,,,,0.031724,0.031724,,,0.032857,0.92,16.428571,16.428571,1.785714,2025-12-03,2025-12-03,1,56,1.785714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.785714'}]",threads,56,0.92,2,4,2,23,11,5
,,,,,,,,,,,,,,,,,,,,,6920992823784,02 Mike_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,facebook,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920992823984,01 Santa_slim - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,3,,,,,instagram,3,0.03,,2,,,,
,,,,,,,,,,,,,5,,5,,,,5,,6920992824184,01 Jesus_travis - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.018,0.018,,,0.018,,11.25,12.857143,0,2025-12-03,2025-12-03,1.142857,8,,,,,facebook,7,0.09,2,11,1,5,3,2
,,,,,,,,,,,,,1,,1,,,,1,,6920992824184,01 Jesus_travis - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.08,0.08,,,0.08,,8.888889,8.888889,0,2025-12-03,2025-12-03,1,9,,,,,instagram,9,0.08,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6920994402584,07_nose ring_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,100,133.333333,0,2025-12-03,2025-12-03,1.333333,4,,,,,facebook,3,0.4,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920994402584,07_nose ring_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,2,,,,,instagram,2,0.04,,1,,,,
,,,,1,,,,,,,,,6,,6,,,,5,,6920994402784,09_red lipstick_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.17,"[{'action_type': 'outbound_click', 'value': '0.17'}]",0.17,,,,0.028333,0.028333,,,0.034,0.17,21.25,21.25,12.5,2025-12-03,2025-12-03,1,8,12.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '12.5'}]",facebook,8,0.17,1,7,1,5,3,2
,,,,,,,,,,,,,,,,,,,,,6920994402784,09_red lipstick_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,40,40,0,2025-12-03,2025-12-03,1,2,,,,,instagram,2,0.08,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920994402784,09_red lipstick_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,threads,1,0,,5,,1,,
,7,,,2,,,7,,,,,,49,,49,,,,47,,6920994402984,06_green hair_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,,1.67,"[{'action_type': 'outbound_click', 'value': '1.67'}]",1.67,,0.477143,,0.068163,0.068163,,,0.071064,1.67,25.112782,28.547009,1.503759,2025-12-03,2025-12-03,1.136752,133,1.503759,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.503759'}]",facebook,117,3.34,5,4,5,40,22,11
,45,,,10,6,6,45,,,,,,196,,196,3,3,,183,,6920994402984,06_green hair_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,13,,1.263,"[{'action_type': 'outbound_click', 'value': '1.263'}]",1.263,2.105,0.280667,,0.064439,0.064439,4.21,,0.069016,0.971538,25.987654,26.987179,2.674897,2025-12-03,2025-12-03,1.038462,486,2.057613,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '2.057613'}]",instagram,468,12.63,21,4,21,159,77,52
,,,,,,,,,,,,,10,1,10,1,,,9,,6920994402984,06_green hair_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.029,0.029,0.29,,0.032222,,18.125,18.125,0,2025-12-03,2025-12-03,1,16,,,,,threads,16,0.29,1,4,1,8,2,1
,,,,,,,,,,,,,,,,,,,,,6920994403184,01_black4_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,facebook,1,0.01,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6920994403184,01_black4_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.09,0.09,,,0.09,,36,36,0,2025-12-03,2025-12-03,1,5,,,,,instagram,5,0.18,,2,,2,,
,,,,1,1,1,,,,,,,6,,6,,,,5,,6920994403384,10_Red pants_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.49,"[{'action_type': 'outbound_click', 'value': '0.49'}]",0.49,0.49,,,0.081667,0.081667,,,0.098,0.49,44.545455,44.545455,9.090909,2025-12-03,2025-12-03,1,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",facebook,11,0.49,,3,,3,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6920994403384,10_Red pants_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-12-03,2025-12-03,1,3,,,,,instagram,3,0.04,,3,,1,1,
,,,,,,,,,,,,,4,,4,,,,4,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.015003,0.015003,,,0.015003,,15.00313,30.006259,0,2025-12-03,2025-12-03,2,4,,,,,audience_network,2,0.060013,2,8,2,2,2,2
,94,2,,46,11,11,94,,,,,,617,,617,5,5,,566,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,42,,0.756027,"[{'action_type': 'outbound_click', 'value': '0.756027'}]",0.756027,3.161569,0.369971,,0.056365,0.056365,6.955451,,0.061444,0.82803,26.069906,28.599716,3.148426,2025-12-03,2025-12-03,1.097039,1334,3.448276,46,"[{'action_type': 'outbound_click', 'value': '46'}]","[{'action_type': 'outbound_click', 'value': '3.448276'}]",facebook,1216,34.777254,100,5,96,524,312,232
,21,,,6,1,1,21,,,,,,138,,138,,,,132,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,6,,2.125443,"[{'action_type': 'outbound_click', 'value': '2.125443'}]",2.125443,12.75266,0.60727,,0.092411,0.092411,,,0.096611,2.125443,29.795935,31.88165,1.401869,2025-12-03,2025-12-03,1.07,428,1.401869,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.401869'}]",instagram,400,12.75266,11,3,11,110,48,34
,,,,,,,,,,,,,10,,10,,,,10,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.035007,0.035007,,,0.035007,,17.503651,17.503651,0,2025-12-03,2025-12-03,1,20,,,,,threads,20,0.350073,2,5,2,10,6,2
,,,,,,,,,,,,,,,,,,,,,6920994403784,11_yellow dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,facebook,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920994403984,08_Red dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,facebook,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,6920994403984,08_Red dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0.02,,1,,,,
,,,,,,,,,,,,,8,,8,,,,8,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.10625,0.10625,,,0.10625,,29.310345,31.481481,0,2025-12-03,2025-12-03,1.074074,29,,,,,facebook,27,0.85,2,4,2,8,4,2
,,,,,,,,,,,,,,,,,,,,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,23,25.555556,0,2025-12-03,2025-12-03,1.111111,10,,,,,instagram,9,0.23,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.07,0.07,,,0.07,,35,35,0,2025-12-03,2025-12-03,1,2,,,,,threads,2,0.07,,3,,,,
,,,,4,,,,,,,,,45,,45,,,,41,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,4,,0.6025,"[{'action_type': 'outbound_click', 'value': '0.6025'}]",0.6025,,,,0.053556,0.053556,,,0.05878,0.6025,24.343434,30.125,4.040404,2025-12-03,2025-12-03,1.2375,99,4.040404,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '4.040404'}]",facebook,80,2.41,4,4,4,37,16,10
,,,,1,,,,,,,,,8,,8,,,,7,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.88,"[{'action_type': 'outbound_click', 'value': '0.88'}]",0.88,,,,0.11,0.11,,,0.125714,0.88,26.666667,26.666667,3.030303,2025-12-03,2025-12-03,1,33,3.030303,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.030303'}]",instagram,33,0.88,1,2,1,7,2,1
,,,,,,,,,,,,,,,,,,,,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,messenger,1,0,,4,,,,
,,,,,,,,,,,,,13,,13,,,,13,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.040769,0.040769,,,0.040769,,18.275862,18.275862,0,2025-12-03,2025-12-03,1,29,,,,,threads,29,0.53,4,11,4,11,6,5
,,,,,,,,,,,,,,,,,,,,,6920994404584,02_blackNew_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-03,2025-12-03,1,1,,,,,facebook,1,0.03,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,2,,,,,facebook,2,0,,1,,,,
,,,,,,,,,,,,,4,,4,,,,4,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0925,0.0925,,,0.0925,,37,46.25,0,2025-12-03,2025-12-03,1.25,10,,,,,instagram,8,0.37,,4,,4,1,
,,,,,,,,,,,,,2,,2,,,,2,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.025,0.025,,,0.025,,10,10,0,2025-12-03,2025-12-03,1,5,,,,,threads,5,0.05,,4,,2,1,1
,,,,1,,,,,,,,,72,1,72,2,1,,69,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,3.95,"[{'action_type': 'outbound_click', 'value': '3.95'}]",3.95,,,,0.054861,0.054861,1.975,,0.057246,3.95,24.382716,25.483871,0.617284,2025-12-03,2025-12-03,1.045161,162,0.617284,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.617284'}]",facebook,155,3.95,7,5,7,61,30,21
,,,,3,,,,,,,,,106,,106,,,,103,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,4,,1.636667,"[{'action_type': 'outbound_click', 'value': '1.636667'}]",1.636667,,,,0.046321,0.046321,,,0.04767,1.2275,20.893617,21.725664,1.702128,2025-12-03,2025-12-03,1.039823,235,1.276596,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.276596'}]",instagram,226,4.91,15,6,15,91,52,33
,,,,,,,,,,,,,24,,24,,,,24,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.035417,0.035417,,,0.035417,,17.346939,17.346939,0,2025-12-03,2025-12-03,1,49,,,,,threads,49,0.85,1,6,1,21,12,6
,,,,,,,,,,,,,5,,5,,,,5,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.092,0.092,,,0.092,,25.555556,25.555556,0,2025-12-03,2025-12-03,1,18,,,,,facebook,18,0.46,,2,,3,1,
,2,,,,1,1,2,,,,,,3,,3,,,,3,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,,,,0.21,0.105,,0.07,0.07,,,0.07,0.21,19.090909,19.090909,9.090909,2025-12-03,2025-12-03,1,11,,,,,instagram,11,0.21,,2,,3,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,11.428571,11.428571,0,2025-12-03,2025-12-03,1,7,,,,,threads,7,0.08,,3,,1,1,
,65,1,1,43,6,6,65,,,1,1,,619,3,619,21,16,,555,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,42,,0.588605,"[{'action_type': 'outbound_click', 'value': '0.588605'}]",0.588605,4.218333,0.389385,,0.040889,0.040889,1.205238,,0.045604,0.602619,19.788898,22.418069,3.283815,2025-12-03,2025-12-03,1.132861,1279,3.362002,43,"[{'action_type': 'outbound_click', 'value': '43'}]","[{'action_type': 'outbound_click', 'value': '3.362002'}]",facebook,1129,25.31,78,5,73,503,289,168
,65,,2,21,7,7,65,,,1,1,,545,,545,10,7,,514,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,28,,1.64381,"[{'action_type': 'outbound_click', 'value': '1.64381'}]",1.64381,4.931429,0.531077,,0.063339,0.063339,3.452,,0.06716,1.232857,27.861178,29.303905,2.259887,2025-12-03,2025-12-03,1.051783,1239,1.694915,21,"[{'action_type': 'outbound_click', 'value': '21'}]","[{'action_type': 'outbound_click', 'value': '1.694915'}]",instagram,1178,34.52,56,4,56,454,209,117
,,,,,,,,,,,,,21,,21,,,,21,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.026667,0.026667,,,0.026667,,18.666667,18.666667,0,2025-12-03,2025-12-03,1,30,,,,,threads,30,0.56,2,6,3,20,10,4
,,,,,,,,,,,,,,,,,,,,,6920995425784,03_Mike T_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,facebook,2,0.02,,1,,,,
