action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,18,,,8,3,3,18,,,3,,,,,269,,269,3,3,,258,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,8,"[{'action_type': 'subscribe_mobile_app', 'value': '16.64'}, {'action_type': 'subscribe_total', 'value': '16.64'}, {'action_type': 'start_trial_mobile_app', 'value': '16.64'}, {'action_type': 'start_trial_total', 'value': '16.64'}]",2.08,"[{'action_type': 'outbound_click', 'value': '2.08'}]",2.08,5.546667,0.924444,,0.061859,0.061859,5.546667,,0.064496,2.08,16.046287,16.046287,0.771456,2025-12-10,2025-12-10,1,1037,0.771456,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '0.771456'}]",1037,16.64,22,3,19,219,105,59
,19,,,5,1,1,19,,,,,,,,150,,150,,,,145,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,5,"[{'action_type': 'start_trial_mobile_app', 'value': '12.37'}, {'action_type': 'start_trial_total', 'value': '12.37'}]",2.474,"[{'action_type': 'outbound_click', 'value': '2.474'}]",2.474,12.37,0.651053,,0.082467,0.082467,,,0.08531,2.474,24.11306,25.040486,0.974659,2025-12-10,2025-12-10,1.038462,513,0.974659,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.974659'}]",494,12.37,12,4,12,125,55,29
,,,,,,,,,,,,,,,42,,42,,,,42,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.084524,0.084524,,,0.084524,,31.140351,31.696429,0,2025-12-10,2025-12-10,1.017857,114,,,,,112,3.55,6,4,6,39,24,14
,,,,,,,,,,,,,,,6,,6,,,,6,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.203333,0.203333,,,0.203333,,55.454545,55.454545,0,2025-12-10,2025-12-10,1,22,,,,,22,1.22,1,3,1,6,3,2
,,,,,,,,,,,,,,,,,,,,,,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,11.428571,11.428571,0,2025-12-10,2025-12-10,1,7,,,,,7,0.08,,1,,,,
,3,,,1,,,3,,,,,,,,10,,10,,,,9,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.76,"[{'action_type': 'outbound_click', 'value': '0.76'}]",0.76,,0.253333,,0.076,0.076,,,0.084444,0.76,22.352941,22.352941,2.941176,2025-12-10,2025-12-10,1,34,2.941176,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.941176'}]",34,0.76,,2,,8,5,2
,4,,,,,,4,,,,,,,,18,,18,,,,18,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,,,,,0.2825,,0.062778,0.062778,,,0.062778,1.13,22.156863,22.156863,1.960784,2025-12-10,2025-12-10,1,51,,,,,51,1.13,3,5,3,18,13,6
,,,,,,,,,,,,,,,10,,10,,,,10,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.09,0.09,,,0.09,,24.324324,24.324324,0,2025-12-10,2025-12-10,1,37,,,,,37,0.9,2,8,2,10,6,4
,,,,,,,,,,,,,,,1,,1,,,,1,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.12,0.12,,,0.12,,30,30,0,2025-12-10,2025-12-10,1,4,,,,,4,0.12,1,4,1,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-10,2025-12-10,1,1,,,,,1,0.03,,8,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,1,0.01,,3,,,,
,2,,,1,,,2,,,,,,,,4,,4,,,,3,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.23,"[{'action_type': 'outbound_click', 'value': '0.23'}]",0.23,,0.115,,0.0575,0.0575,,,0.076667,0.23,23,23,10,2025-12-10,2025-12-10,1,10,10,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '10'}]",10,0.23,1,3,1,2,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.18,0.18,,,0.18,,30,30,0,2025-12-10,2025-12-10,1,6,,,,,6,0.18,,2,,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.3,0.3,,,0.3,,60,75,0,2025-12-10,2025-12-10,1.25,5,,,,,4,0.3,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.07,0.07,,,0.07,,35,35,0,2025-12-10,2025-12-10,1,2,,,,,2,0.07,,4,,1,1,
,,,,,,,,,,,,,,,7,,7,,,,7,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.077143,0.077143,,,0.077143,,18.62069,18.62069,0,2025-12-10,2025-12-10,1,29,,,,,29,0.54,,2,,6,3,
,,,,,,,,,,,,,,,32,,32,,,,32,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.063438,0.063438,,,0.063438,,15.378788,15.496183,0,2025-12-10,2025-12-10,1.007634,132,,,,,131,2.03,3,3,3,27,15,8
,12,,,5,2,2,12,,,,,,,,71,,71,,,,66,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,6,,0.794,"[{'action_type': 'outbound_click', 'value': '0.794'}]",0.794,1.985,0.330833,,0.055915,0.055915,,,0.060152,0.661667,18.995215,18.995215,2.870813,2025-12-10,2025-12-10,1,209,2.392345,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.392345'}]",209,3.97,5,3,4,54,26,16
,,,,,,,,,,,,,,,48,1,48,1,,,47,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.065625,0.065625,3.15,,0.067021,,31.5,31.5,0,2025-12-10,2025-12-10,1,100,,,,,100,3.15,2,4,1,44,21,9
,,,,,,,,,,,,,,,11,,11,,,,11,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.056364,0.056364,,,0.056364,,34.444444,34.444444,0,2025-12-10,2025-12-10,1,18,,,,,18,0.62,,6,,11,7,4
,,,,,,,,,,,,,,,4,,4,,,,4,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.0125,0.0125,,,0.0125,,6.25,6.25,0,2025-12-10,2025-12-10,1,8,,,,,8,0.05,1,4,1,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,6925372915784,05 Morgan_ginjuice_bollamarket3,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6925372915784,05 Morgan_ginjuice_bollamarket3,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-10,2025-12-10,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925372915784,05 Morgan_ginjuice_bollamarket3,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.06,0.06,,,0.06,,10,10,0,2025-12-10,2025-12-10,1,6,,,,,6,0.06,,1,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925372915784,05 Morgan_ginjuice_bollamarket3,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,50,50,0,2025-12-10,2025-12-10,1,1,,,,,1,0.05,,7,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.12,0.12,,,0.12,,13.333333,13.333333,0,2025-12-10,2025-12-10,1,9,,,,,9,0.12,,2,,1,1,
,,,,,,,,,,,,,,,15,,15,,,,15,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.039333,0.039333,,,0.039333,,12.553191,12.553191,0,2025-12-10,2025-12-10,1,47,,,,,47,0.59,,2,,12,2,1
,2,,,1,,,2,,,,,,,,18,,18,,,,17,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.59,"[{'action_type': 'outbound_click', 'value': '0.59'}]",0.59,,0.295,,0.032778,0.032778,,,0.034706,0.59,15.945946,15.945946,2.702703,2025-12-10,2025-12-10,1,37,2.702703,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.702703'}]",37,0.59,1,4,1,15,9,3
,,,,,,,,,,,,,,,3,,3,,,,3,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.103333,0.103333,,,0.103333,,51.666667,51.666667,0,2025-12-10,2025-12-10,1,6,,,,,6,0.31,,5,,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925373734584,07 Morgan_hht2_gasstation2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-10,2025-12-10,1,2,,,,,2,0.03,,3,,1,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925373734584,07 Morgan_hht2_gasstation2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.01,0.01,,,0.01,,2.857143,2.857143,0,2025-12-10,2025-12-10,1,7,,,,,7,0.02,,3,,2,2,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925373734584,07 Morgan_hht2_gasstation2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.035,0.035,,,0.035,,11.666667,11.666667,0,2025-12-10,2025-12-10,1,6,,,,,6,0.07,,2,,2,,
,,,,,,,,,,,,,,,,,,,,,,,6925373734584,07 Morgan_hht2_gasstation2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6925373844984,08 Morgan_hht2_redcar,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,15,15,0,2025-12-10,2025-12-10,1,2,,,,,2,0.03,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925373844984,08 Morgan_hht2_redcar,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-10,2025-12-10,1,3,,,,,3,0.03,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6925373844984,08 Morgan_hht2_redcar,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,23.076923,23.076923,0,2025-12-10,2025-12-10,1,13,,,,,13,0.3,,2,,1,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925373844984,08 Morgan_hht2_redcar,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.155,0.155,,,0.155,,34.444444,34.444444,0,2025-12-10,2025-12-10,1,9,,,,,9,0.31,1,4,1,2,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6925373844984,08 Morgan_hht2_redcar,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.46,0.46,,,0.46,,153.333333,153.333333,0,2025-12-10,2025-12-10,1,3,,,,,3,0.46,,4,,1,1,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,14.285714,14.285714,0,2025-12-10,2025-12-10,1,7,,,,,7,0.1,,4,,2,2,1
,,,,,,,,,,,,,,,6,,6,,,,6,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.058333,0.058333,,,0.058333,,20.588235,20.588235,0,2025-12-10,2025-12-10,1,17,,,,,17,0.35,,3,,6,3,3
,,,,,,,,,,,,,,,5,,5,,,,5,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.1,0.1,,,0.1,,33.333333,33.333333,0,2025-12-10,2025-12-10,1,15,,,,,15,0.5,,3,,5,3,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-10,2025-12-10,1,2,,,,,2,0.02,,8,,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,1,0.01,,11,,1,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6925375332984,04black04_bollamarket1,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-10,2025-12-10,1,2,,,,,2,0.04,,7,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6925375332984,04black04_bollamarket1,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-10,2025-12-10,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6925375332984,04black04_bollamarket1,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,110,110,0,2025-12-10,2025-12-10,1,1,,,,,1,0.11,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,15,15,0,2025-12-10,2025-12-10,1,2,,,,,2,0.03,,2,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.245,0.245,,,0.245,,37.692308,40.833333,0,2025-12-10,2025-12-10,1.083333,13,,,,,12,0.49,1,2,1,1,1,1
,,,,,,,,,,,,,,,5,,5,,,,5,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.124,0.124,,,0.124,,47.692308,47.692308,0,2025-12-10,2025-12-10,1,13,,,,,13,0.62,3,14,3,5,4,3
,,,,,,,,,,,,,,,14,,14,,,,14,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.112143,0.112143,,,0.112143,,65.416667,65.416667,0,2025-12-10,2025-12-10,1,24,,,,,24,1.57,1,5,1,13,8,4
,,,,,,,,,,,,,,,4,,4,,,,4,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.0675,0.0675,,,0.0675,,67.5,67.5,0,2025-12-10,2025-12-10,1,4,,,,,4,0.27,1,13,1,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-10,2025-12-10,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,6,,6,,,,6,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.153333,0.153333,,,0.153333,,18.039216,18.4,0,2025-12-10,2025-12-10,1.02,51,,,,,50,0.92,,1,,5,3,2
,17,,,2,2,2,17,,,1,,,,,55,,55,1,1,,52,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,3,,2.245,"[{'action_type': 'outbound_click', 'value': '2.245'}]",2.245,2.245,0.264118,,0.081636,0.081636,4.49,,0.086346,1.496667,19.025424,19.353448,1.271186,2025-12-10,2025-12-10,1.017241,236,0.847458,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.847458'}]",232,4.49,4,2,4,44,23,12
,15,,,4,,,15,,,,,,,,92,1,92,1,,,87,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,4,,1.4575,"[{'action_type': 'outbound_click', 'value': '1.4575'}]",1.4575,,0.388667,,0.06337,0.06337,5.83,,0.067011,1.4575,22.251908,22.596899,1.526718,2025-12-10,2025-12-10,1.015504,262,1.526718,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.526718'}]",258,5.83,9,4,9,79,42,31
,6,,,2,3,3,6,,,1,,,,,42,,42,1,1,,39,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,1.61,"[{'action_type': 'outbound_click', 'value': '1.61'}]",1.61,1.073333,0.536667,,0.076667,0.076667,3.22,,0.082564,1.61,31.881188,32.857143,1.980198,2025-12-10,2025-12-10,1.030612,101,1.980198,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.980198'}]",98,3.22,8,6,8,35,20,12
,,,,,,,,,,,,,,,5,,5,,,,5,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.09,0.09,,,0.09,,28.125,28.125,0,2025-12-10,2025-12-10,1,16,,,,,16,0.45,1,4,1,4,3,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.15,0.15,,,0.15,,18.75,21.428571,0,2025-12-10,2025-12-10,1.142857,8,,,,,7,0.15,1,5,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6925378999984,03Prerna_gasstation2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925378999984,03Prerna_gasstation2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.06,0.06,,,0.06,,40,40,0,2025-12-10,2025-12-10,1,3,,,,,3,0.12,,6,,2,1,1
,4,,,1,,,4,,,,,,,,6,,6,,,,5,,6925378999984,03Prerna_gasstation2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.43,"[{'action_type': 'outbound_click', 'value': '0.43'}]",0.43,,0.1075,,0.071667,0.071667,,,0.086,0.43,53.75,53.75,12.5,2025-12-10,2025-12-10,1,8,12.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '12.5'}]",8,0.43,1,9,1,4,2,2
,,,,,,,,,,,,,,,,,,,,,,,6925378999984,03Prerna_gasstation2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,12.857143,12.857143,0,2025-12-10,2025-12-10,1,7,,,,,7,0.09,,1,,,,
