action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,2,,,,,,,,,18,,18,,,,16,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,0.415,"[{'action_type': 'outbound_click', 'value': '0.415'}]",0.415,,,,0.046111,0.046111,,,0.051875,0.415,28.62069,33.2,6.896552,2025-12-03,2025-12-03,1.16,29,6.896552,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '6.896552'}]",25,0.83,5,7,5,14,10,9
,,,,,,,,,,,,,2,,2,,,,2,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.09,0.09,,,0.09,,20,20,0,2025-12-03,2025-12-03,1,9,,,,,9,0.18,1,3,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,40,40,0,2025-12-03,2025-12-03,1,3,,,,,3,0.12,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,40,40,0,2025-12-03,2025-12-03,1,2,,,,,2,0.08,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.14,0.14,,,0.14,,35,35,0,2025-12-03,2025-12-03,1,4,,,,,4,0.14,,2,,1,,
,,,,1,,,,,,,,,28,,28,,,,27,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,2.38,"[{'action_type': 'outbound_click', 'value': '2.38'}]",2.38,,,,0.085,0.085,,,0.088148,1.19,21.636364,23.333333,1.818182,2025-12-03,2025-12-03,1.078431,110,0.909091,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.909091'}]",102,2.38,4,3,4,22,13,7
,55,,,11,4,4,55,,,,,,267,,267,2,2,,254,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,13,,2.032727,"[{'action_type': 'outbound_click', 'value': '2.032727'}]",2.032727,5.59,0.406545,,0.083745,0.083745,11.18,,0.088032,1.72,21.729835,23.611404,1.263362,2025-12-03,2025-12-03,1.086589,1029,1.068999,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.068999'}]",947,22.36,30,3,28,233,107,70
5,266,1,,51,21,21,266,5,5,6,6,5,1599,1,1599,21,14,5,1527,5,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,54,"[{'action_type': 'subscribe_mobile_app', 'value': '44.503333'}, {'action_type': 'subscribe_total', 'value': '44.503333'}]",2.617843,"[{'action_type': 'outbound_click', 'value': '2.617843'}]",2.617843,6.357619,0.501917,26.702,0.083496,0.083496,6.357619,26.702,0.087433,2.472407,27.647546,29.570321,1.118244,2025-12-03,2025-12-03,1.069546,4829,1.056119,51,"[{'action_type': 'outbound_click', 'value': '51'}]","[{'action_type': 'outbound_click', 'value': '1.056119'}]",4515,133.51,182,4,176,1366,673,405
5,397,,,81,35,35,397,5,5,3,3,5,1879,4,1879,38,31,5,1760,5,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,90,"[{'action_type': 'subscribe_mobile_app', 'value': '40.7075'}, {'action_type': 'subscribe_total', 'value': '40.7075'}]",2.010247,"[{'action_type': 'outbound_click', 'value': '2.010247'}]",2.010247,4.652286,0.410151,32.566,0.086658,0.086658,4.285,32.566,0.092517,1.809222,37.286467,40.963522,2.060911,2025-12-03,2025-12-03,1.098616,4367,1.85482,81,"[{'action_type': 'outbound_click', 'value': '81'}]","[{'action_type': 'outbound_click', 'value': '1.85482'}]",3975,162.83,208,5,205,1601,806,505
1,119,1,,18,7,7,119,1,1,3,3,1,393,,393,12,9,1,363,1,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,18,"[{'action_type': 'subscribe_mobile_app', 'value': '33.29'}, {'action_type': 'subscribe_total', 'value': '33.29'}]",1.849444,"[{'action_type': 'outbound_click', 'value': '1.849444'}]",1.849444,4.755714,0.279748,33.29,0.084707,0.084707,2.774167,33.29,0.091708,1.849444,43.289987,45.60274,2.340702,2025-12-03,2025-12-03,1.053425,769,2.340702,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '2.340702'}]",730,33.29,63,6,60,337,214,135
,3,,1,2,1,1,3,,,,,,85,,85,1,,,82,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,2.695,"[{'action_type': 'outbound_click', 'value': '2.695'}]",2.695,5.39,1.796667,,0.063412,0.063412,5.39,,0.065732,1.796667,31.893491,32.666667,1.775148,2025-12-03,2025-12-03,1.024242,169,1.183432,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.183432'}]",165,5.39,11,5,10,76,37,22
,,,,,,,,,,,,,4,,4,,,,4,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.1,0.1,,,0.1,,23.529412,25,0,2025-12-03,2025-12-03,1.0625,17,,,,,16,0.4,,3,,4,3,2
,,,,2,,,,,,1,1,,47,,47,1,,,44,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,2.565,"[{'action_type': 'outbound_click', 'value': '2.565'}]",2.565,,,,0.109149,0.109149,5.13,,0.116591,2.565,27.142857,30,1.058201,2025-12-03,2025-12-03,1.105263,189,1.058201,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.058201'}]",171,5.13,5,3,4,36,17,11
,,,,4,1,1,,,,1,1,,116,,116,2,1,,110,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,5,,3.5875,"[{'action_type': 'outbound_click', 'value': '3.5875'}]",3.5875,14.35,,,0.123707,0.123707,7.175,,0.130455,2.87,30.597015,33.84434,1.066098,2025-12-03,2025-12-03,1.106132,469,0.852878,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.852878'}]",424,14.35,15,3,14,99,46,35
,,,,2,,,,,,,,,182,,182,3,3,,177,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,9.93,"[{'action_type': 'outbound_click', 'value': '9.93'}]",9.93,,,,0.109121,0.109121,6.62,,0.112203,6.62,34.123711,37.260788,0.515464,2025-12-03,2025-12-03,1.091932,582,0.343643,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.343643'}]",533,19.86,19,3,19,160,76,49
,,,,5,1,1,,,,,,,117,,117,3,3,,109,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,4,,2.2,"[{'action_type': 'outbound_click', 'value': '2.2'}]",2.2,11,,,0.094017,0.094017,3.666667,,0.100917,2.75,42.471042,47.413793,1.544402,2025-12-03,2025-12-03,1.116379,259,1.930502,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.930502'}]",232,11,23,5,23,102,63,42
,,,,2,,,,,,,,,31,,31,,,,29,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,1.47,"[{'action_type': 'outbound_click', 'value': '1.47'}]",1.47,,,,0.094839,0.094839,,,0.101379,1.47,48.196721,56.538462,3.278689,2025-12-03,2025-12-03,1.173077,61,3.278689,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.278689'}]",52,2.94,5,5,5,26,16,10
,,,,,,,,,,,,,17,,17,,,,17,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,18-24,6913347651784,FB_iOS_itoshi_rap_install,1,,,,,,,,0.037647,0.037647,,,0.037647,0.64,10.847458,11.636364,1.694915,2025-12-03,2025-12-03,1.072727,59,,,,,55,0.64,2,3,2,16,8,4
,3,,,5,1,1,3,,,,,,110,,110,1,1,,104,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,25-34,6913347651784,FB_iOS_itoshi_rap_install,6,,0.738,"[{'action_type': 'outbound_click', 'value': '0.738'}]",0.738,3.69,1.23,,0.033545,0.033545,3.69,,0.035481,0.615,8.70283,9.044118,1.415094,2025-12-03,2025-12-03,1.039216,424,1.179245,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.179245'}]",408,3.69,13,3,12,99,52,24
,104,,,17,6,6,104,,,,,,401,,401,4,4,,380,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,35-44,6913347651784,FB_iOS_itoshi_rap_install,17,,0.657647,"[{'action_type': 'outbound_click', 'value': '0.657647'}]",0.657647,1.863333,0.1075,,0.02788,0.02788,2.795,,0.029421,0.657647,8.387097,8.965517,1.275319,2025-12-03,2025-12-03,1.068966,1333,1.275319,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.275319'}]",1247,11.18,42,3,38,336,153,102
,91,1,,27,11,11,91,,,,,,594,1,594,7,6,,560,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,45-54,6913347651784,FB_iOS_itoshi_rap_install,24,,0.664074,"[{'action_type': 'outbound_click', 'value': '0.664074'}]",0.664074,1.63,0.197033,,0.030185,0.030185,2.561429,,0.032018,0.747083,10.516129,11.088435,1.407625,2025-12-03,2025-12-03,1.054422,1705,1.583578,27,"[{'action_type': 'outbound_click', 'value': '27'}]","[{'action_type': 'outbound_click', 'value': '1.583578'}]",1617,17.93,61,4,58,489,240,147
,65,2,1,28,10,10,65,,,,,,377,1,377,4,2,,345,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,55-64,6913347651784,FB_iOS_itoshi_rap_install,22,,0.413214,"[{'action_type': 'outbound_click', 'value': '0.413214'}]",0.413214,1.157,0.178,,0.03069,0.03069,2.8925,,0.033536,0.525909,12.956327,13.627797,2.463606,2025-12-03,2025-12-03,1.051826,893,3.135498,28,"[{'action_type': 'outbound_click', 'value': '28'}]","[{'action_type': 'outbound_click', 'value': '3.135498'}]",849,11.57,43,4,40,316,148,100
,6,,,9,1,1,6,,,,,,102,1,102,3,2,,90,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,65+,6913347651784,FB_iOS_itoshi_rap_install,8,,0.408889,"[{'action_type': 'outbound_click', 'value': '0.408889'}]",0.408889,3.68,0.613333,,0.036078,0.036078,1.226667,,0.040889,0.46,14.898785,15.26971,3.238866,2025-12-03,2025-12-03,1.024896,247,3.643725,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '3.643725'}]",241,3.68,10,4,10,74,40,20
,,,,,,,,,,,,,,,,,,,,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,18-24,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,25,25,0,2025-12-03,2025-12-03,1,2,,,,,2,0.05,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.13,0.13,,,0.13,,65,65,0,2025-12-03,2025-12-03,1,2,,,,,2,0.13,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6916177884984,14 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04,0.04,,,0.04,,16,16,0,2025-12-03,2025-12-03,1,5,,,,,5,0.08,,4,,2,2,
,,,,,,,,,,,,,4,,4,1,1,,3,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.015,0.015,0.06,,0.02,,8.571429,10,0,2025-12-03,2025-12-03,1.166667,7,,,,,6,0.06,1,5,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,30,30,0,2025-12-03,2025-12-03,1,2,,,,,2,0.06,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,18-24,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,7,,1,,
,,,,,,,,,,,,,2,,2,,,,2,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.045,0.045,,,0.045,,11.25,12.857143,0,2025-12-03,2025-12-03,1.142857,8,,,,,7,0.09,,4,,2,1,
,,,,,,,,,,,,,2,,2,,,,2,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.045,0.045,,,0.045,,6,6,0,2025-12-03,2025-12-03,1,15,,,,,15,0.09,,1,,1,,
,2,,,,,,2,,,,,,6,,6,,,,6,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,0.07,,0.023333,0.023333,,,0.023333,,9.333333,9.333333,0,2025-12-03,2025-12-03,1,15,,,,,15,0.14,1,4,1,4,3,3
,,,,,,,,,,,,,1,,1,,,,1,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,2,0.03,,6,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,65+,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,2,,,,
,,,,1,,,,,,,,,11,,11,,,,10,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,18-24,6913347651784,FB_iOS_itoshi_rap_install,1,,0.32,"[{'action_type': 'outbound_click', 'value': '0.32'}]",0.32,,,,0.029091,0.029091,,,0.032,0.32,12.8,13.913043,4,2025-12-03,2025-12-03,1.086957,25,4,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4'}]",23,0.32,4,5,4,9,7,6
,28,2,,12,3,3,28,,,,,,140,,140,1,1,,127,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,12,,0.279167,"[{'action_type': 'outbound_click', 'value': '0.279167'}]",0.279167,1.116667,0.119643,,0.023929,0.023929,3.35,,0.026378,0.279167,9.571429,9.911243,3.428571,2025-12-03,2025-12-03,1.035503,350,3.428571,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '3.428571'}]",338,3.35,18,4,18,108,60,43
1,253,6,,62,27,27,253,1,1,,,1,1298,3,1298,20,17,1,1216,1,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,35-44,6913347651784,FB_iOS_itoshi_rap_install,61,"[{'action_type': 'subscribe_mobile_app', 'value': '26.65'}, {'action_type': 'subscribe_total', 'value': '26.65'}]",0.429839,"[{'action_type': 'outbound_click', 'value': '0.429839'}]",0.429839,0.987037,0.105336,26.65,0.020532,0.020532,1.3325,26.65,0.021916,0.436885,10,10.45508,2.288931,2025-12-03,2025-12-03,1.045508,2665,2.326454,62,"[{'action_type': 'outbound_click', 'value': '62'}]","[{'action_type': 'outbound_click', 'value': '2.326454'}]",2549,26.65,170,5,158,1090,582,472
,397,3,,93,48,48,397,,,,,,2020,2,2020,41,39,,1886,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,45-54,6913347651784,FB_iOS_itoshi_rap_install,91,,0.458172,"[{'action_type': 'outbound_click', 'value': '0.458172'}]",0.458172,0.887708,0.10733,,0.021094,0.021094,1.039268,,0.022593,0.468242,12.272465,12.655183,2.620968,2025-12-03,2025-12-03,1.031185,3472,2.678571,93,"[{'action_type': 'outbound_click', 'value': '93'}]","[{'action_type': 'outbound_click', 'value': '2.678571'}]",3367,42.61,301,6,275,1693,951,757
,93,1,,24,14,14,93,,,,,,642,2,642,12,10,,606,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,55-64,6913347651784,FB_iOS_itoshi_rap_install,22,,0.60125,"[{'action_type': 'outbound_click', 'value': '0.60125'}]",0.60125,1.030714,0.155161,,0.022477,0.022477,1.2025,,0.023812,0.655909,14.891641,15.269841,2.270382,2025-12-03,2025-12-03,1.025397,969,2.47678,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '2.47678'}]",945,14.43,109,6,105,552,331,277
,,,,1,,,,,,,,,60,,60,1,1,,58,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,65+,6913347651784,FB_iOS_itoshi_rap_install,2,,1.52,"[{'action_type': 'outbound_click', 'value': '1.52'}]",1.52,,,,0.025333,0.025333,1.52,,0.026207,0.76,15.670103,15.833333,2.061856,2025-12-03,2025-12-03,1.010417,97,1.030928,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.030928'}]",96,1.52,10,6,9,55,32,27
,1,,,1,,,1,,,,,,2,,2,,,,1,,6916177886384,02 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,18-24,6913347651784,FB_iOS_itoshi_rap_install,1,,0.02,"[{'action_type': 'outbound_click', 'value': '0.02'}]",0.02,,0.02,,0.01,0.01,,,0.02,0.02,20,20,100,2025-12-03,2025-12-03,1,1,100,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '100'}]",1,0.02,,9,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916177886384,02 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916177886384,02 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,8,10,0,2025-12-03,2025-12-03,1.25,5,,,,,4,0.04,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,1,0.02,,5,,,,
,,,,,,,,,,,,,,,,,,,,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6916857336784,01 Santa_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916857336784,01 Santa_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,4,,4,,,,4,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.01,0.01,,,0.01,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,6,,,,,6,0.04,1,7,1,3,1,1
,16,,,1,1,1,16,,,,,,11,,11,,,,10,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,1,,0.08,"[{'action_type': 'outbound_click', 'value': '0.08'}]",0.08,0.08,0.005,,0.007273,0.007273,,,0.008,0.08,4.444444,4.705882,5.555556,2025-12-03,2025-12-03,1.058824,18,5.555556,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",17,0.08,2,7,2,10,8,7
,,,,1,,,,,,,,,28,,28,,,,27,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,1,,0.53,"[{'action_type': 'outbound_click', 'value': '0.53'}]",0.53,,,,0.018929,0.018929,,,0.01963,0.53,10.392157,10.392157,1.960784,2025-12-03,2025-12-03,1,51,1.960784,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.960784'}]",51,0.53,6,5,6,24,16,16
,,,,3,,,,,,,,,24,,24,1,1,,20,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,55-64,6913347651784,FB_iOS_itoshi_rap_install,3,,0.18,"[{'action_type': 'outbound_click', 'value': '0.18'}]",0.18,,,,0.0225,0.0225,0.54,,0.027,0.18,17.419355,17.419355,9.677419,2025-12-03,2025-12-03,1,31,9.677419,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '9.677419'}]",31,0.54,4,7,4,18,11,9
,,,,,,,,,,,,,2,,2,,,,2,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,65+,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.045,0.045,,,0.045,,11.25,11.25,0,2025-12-03,2025-12-03,1,8,,,,,8,0.09,,4,,2,2,2
,,,,,,,,,,,,,,,,,,,,,6916860754984,02 snoop_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,18-24,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6916860754984,02 snoop_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,0,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916860754984,02 snoop_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-03,2025-12-03,1,1,,,,,1,0.04,,5,,1,,
,,,,,,,,,,,,,,,,,,,,,6916861420184,02 Timothy_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,18-24,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916861420184,02 Timothy_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916861420184,02 Timothy_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,2,,,,
