action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.messaging_block,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,4,1,1,5,2,2,4,,,,,,,,,63,,63,1,,,57,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,5,"[{'action_type': 'subscribe_mobile_app', 'value': '5.15'}, {'action_type': 'subscribe_total', 'value': '5.15'}, {'action_type': 'start_trial_mobile_app', 'value': '5.15'}, {'action_type': 'start_trial_total', 'value': '5.15'}]",1.03,"[{'action_type': 'outbound_click', 'value': '1.03'}]",1.03,2.575,1.2875,,0.081746,0.081746,5.15,,0.090351,1.03,21.020408,22.008547,2.040816,2025-12-12,2025-12-12,1.047009,245,2.040816,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.040816'}]",234,5.15,5,2,5,50,24,14
,8,,,5,1,1,8,,,,,,,,,80,,80,,,,75,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,5,,1.37,"[{'action_type': 'outbound_click', 'value': '1.37'}]",1.37,6.85,0.85625,,0.085625,0.085625,,,0.091333,1.37,23.37884,24.377224,1.706485,2025-12-12,2025-12-12,1.042705,293,1.706485,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.706485'}]",281,6.85,10,3,10,64,34,21
,3,,,2,1,1,3,,,,,,,,,43,1,43,1,,,40,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,1.685,"[{'action_type': 'outbound_click', 'value': '1.685'}]",1.685,3.37,1.123333,,0.078372,0.078372,3.37,,0.08425,1.685,23.402778,24.42029,1.388889,2025-12-12,2025-12-12,1.043478,144,1.388889,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.388889'}]",138,3.37,6,7,6,33,14,8
,,,,,,,,,,,,,,,,5,,5,,,,5,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.12,0.12,,,0.12,,30,30,0,2025-12-12,2025-12-12,1,20,,,,,20,0.6,1,3,1,4,2,2
,,,,,,,,,,,,,,,,1,,1,,,,1,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-12-12,2025-12-12,1,3,,,,,3,0.06,,5,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,6925378999984,03Prerna_gasstation2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,23.333333,23.333333,0,2025-12-12,2025-12-12,1,3,,,,,3,0.07,,1,,,,
,,,,,,,,,,,,,,,,2,,2,,,,2,,6925378999984,03Prerna_gasstation2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.14,0.14,,,0.14,,25.454545,28,0,2025-12-12,2025-12-12,1.1,11,,,,,10,0.28,,1,,2,,
,,,,,,,,,,,,,,,,3,,3,,,,3,,6925378999984,03Prerna_gasstation2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.213333,0.213333,,,0.213333,,91.428571,91.428571,0,2025-12-12,2025-12-12,1,7,,,,,7,0.64,,5,,3,3,2
,,,,,,,,,,,,,,,,2,,2,,,,2,,6925378999984,03Prerna_gasstation2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.075,0.075,,,0.075,,21.428571,25,0,2025-12-12,2025-12-12,1.166667,7,,,,,6,0.15,,2,,1,1,
,,,,,,,,,,,,,,,,4,,4,,,,4,,6925379086584,04Prerna_redcar,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.215,0.215,,,0.215,,34.4,37.391304,0,2025-12-12,2025-12-12,1.086957,25,,,,,23,0.86,,2,,4,2,1
,2,,,2,,,2,,,,1,,,,,45,,45,1,1,,42,,6925379086584,04Prerna_redcar,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,2.735,"[{'action_type': 'outbound_click', 'value': '2.735'}]",2.735,,2.735,,0.121556,0.121556,5.47,,0.130238,2.735,29.095745,30.903955,1.06383,2025-12-12,2025-12-12,1.062147,188,1.06383,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.06383'}]",177,5.47,3,3,3,38,19,9
,31,,,6,4,4,31,,,,2,,,1,,169,,169,3,3,,160,,6925379086584,04Prerna_redcar,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,6,,2.201667,"[{'action_type': 'outbound_click', 'value': '2.201667'}]",2.201667,3.3025,0.426129,,0.078166,0.078166,4.403333,,0.082563,2.201667,27.69392,29.355556,1.257862,2025-12-12,2025-12-12,1.06,477,1.257862,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.257862'}]",450,13.21,16,4,16,141,82,53
,28,,,6,1,1,28,,,,3,,,,,105,,105,3,3,,96,,6925379086584,04Prerna_redcar,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,7,,1.646667,"[{'action_type': 'outbound_click', 'value': '1.646667'}]",1.646667,9.88,0.352857,,0.094095,0.094095,3.293333,,0.102917,1.411429,34.911661,37.003745,2.473498,2025-12-12,2025-12-12,1.059925,283,2.120141,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '2.120141'}]",267,9.88,9,4,9,80,46,31
,4,,,1,,,4,,,,,,,,,15,,15,,,,14,,6925379086584,04Prerna_redcar,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,2.17,"[{'action_type': 'outbound_click', 'value': '2.17'}]",2.17,,0.5425,,0.144667,0.144667,,,0.155,2.17,63.823529,63.823529,2.941176,2025-12-12,2025-12-12,1,34,2.941176,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.941176'}]",34,2.17,2,7,2,14,5,4
,4,,,,,,4,,,,,,,,,1,,1,,,,1,,6925379086584,04Prerna_redcar,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,0.0275,,0.11,0.11,,,0.11,,18.333333,18.333333,0,2025-12-12,2025-12-12,1,6,,,,,6,0.11,1,6,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,6925379228984,05Prerna_gasstation3,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-12,2025-12-12,1,1,,,,,1,0.02,,0,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6925379228984,05Prerna_gasstation3,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-12,2025-12-12,1,2,,,,,2,0.03,,4,,1,,
,1,,,1,,,1,,,,,,,,,13,,13,,,,12,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,1.49,"[{'action_type': 'outbound_click', 'value': '1.49'}]",1.49,,1.49,,0.114615,0.114615,,,0.124167,1.49,39.210526,40.27027,2.631579,2025-12-12,2025-12-12,1.027027,38,2.631579,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.631579'}]",37,1.49,,2,,10,4,1
,20,,,2,2,2,20,,,,1,,,,,58,,58,1,1,,55,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,3.89,"[{'action_type': 'outbound_click', 'value': '3.89'}]",3.89,3.89,0.389,,0.134138,0.134138,7.78,,0.141455,3.89,29.358491,32.416667,0.754717,2025-12-12,2025-12-12,1.104167,265,0.754717,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.754717'}]",240,7.78,6,3,6,53,30,13
,35,2,,4,3,3,35,,,,,,,,,105,,105,,,,101,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,5,,1.6,"[{'action_type': 'outbound_click', 'value': '1.6'}]",1.6,2.133333,0.182857,,0.060952,0.060952,,,0.063366,1.28,22.614841,25.702811,1.766784,2025-12-12,2025-12-12,1.136546,283,1.413428,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.413428'}]",249,6.4,15,4,15,90,53,31
,8,,,,1,1,8,,,,,,,,,29,,29,,,,29,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,1.97,0.24625,,0.067931,0.067931,,,0.067931,,20.736842,21.413043,0,2025-12-12,2025-12-12,1.032609,95,,,,,92,1.97,2,3,2,27,12,6
,,,,,,,,,,,,,,,,6,,6,,,,6,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.076667,0.076667,,,0.076667,,27.058824,32.857143,0,2025-12-12,2025-12-12,1.214286,17,,,,,14,0.46,,4,,5,3,2
,,,,,,,,,,,,,,,,,,,,,,,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,5,10,0,2025-12-12,2025-12-12,2,2,,,,,1,0.01,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926063705384,03_blonde_jumpoff_gasstation2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926064243784,06_blonde_jumpoff_gasstation3,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,40,40,0,2025-12-12,2025-12-12,1,1,,,,,1,0.04,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926064243784,06_blonde_jumpoff_gasstation3,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926064243784,06_blonde_jumpoff_gasstation3,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-12,2025-12-12,1,1,,,,,1,0.03,,7,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.18,0.18,,,0.18,,25.714286,25.714286,0,2025-12-12,2025-12-12,1,7,,,,,7,0.18,,3,,1,1,1
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.1,0.1,,,0.1,,20,33.333333,0,2025-12-12,2025-12-12,1.666667,5,,,,,3,0.1,,4,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,90,90,0,2025-12-12,2025-12-12,1,1,,,,,1,0.09,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-12,2025-12-12,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926065580384,10_blonde_jumpoff_bolla2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.17,0.17,,,0.17,,34,42.5,0,2025-12-12,2025-12-12,1.25,5,,,,,4,0.17,,1,,1,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926065580384,10_blonde_jumpoff_bolla2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.07,0.07,,,0.07,,23.333333,23.333333,0,2025-12-12,2025-12-12,1,3,,,,,3,0.07,,7,,1,1,1
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926065580384,10_blonde_jumpoff_bolla2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,1,35,1,1,1,1
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926065580384,10_blonde_jumpoff_bolla2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.18,0.18,,,0.18,,90,180,0,2025-12-12,2025-12-12,2,2,,,,,1,0.18,,7,,1,1,
,2,,,1,,,2,,,,,,,,,2,,2,,,,1,,6926065746384,11_blonde_jumpoff_gasstation4,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.03,"[{'action_type': 'outbound_click', 'value': '0.03'}]",0.03,,0.015,,0.015,0.015,,,0.03,0.03,15,15,50,2025-12-12,2025-12-12,1,2,50,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '50'}]",2,0.03,,6,,1,1,1
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926065746384,11_blonde_jumpoff_gasstation4,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,1,20,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,6926065746384,11_blonde_jumpoff_gasstation4,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-12,2025-12-12,1,1,,,,,1,0.02,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926065746384,11_blonde_jumpoff_gasstation4,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-12,2025-12-12,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,,2,,2,,,,2,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.315,0.315,,,0.315,,70,70,0,2025-12-12,2025-12-12,1,9,,,,,9,0.63,,2,,2,1,
,3,,,2,,,3,,,,,,,,,10,,10,,,,8,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,0.41,"[{'action_type': 'outbound_click', 'value': '0.41'}]",0.41,,0.273333,,0.082,0.082,,,0.1025,0.41,26.451613,27.333333,6.451613,2025-12-12,2025-12-12,1.033333,31,6.451613,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '6.451613'}]",30,0.82,,2,,8,3,2
,2,,,,,,2,,,,,,,,,7,,7,,,,7,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,0.185,,0.052857,0.052857,,,0.052857,,15.416667,15.416667,0,2025-12-12,2025-12-12,1,24,,,,,24,0.37,2,3,2,7,3,3
,,,,,,,,,,,,,,,,2,,2,,,,2,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.085,0.085,,,0.085,,18.888889,18.888889,0,2025-12-12,2025-12-12,1,9,,,,,9,0.17,1,4,1,2,1,1
,,,,,,,,,,,,,,,,2,,2,,,,2,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.08,0.08,,,0.08,,22.857143,22.857143,0,2025-12-12,2025-12-12,1,7,,,,,7,0.16,,5,,2,1,1
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-12,2025-12-12,1,2,,,,,2,0.03,1,10,1,1,1,1
,,,,1,,,,,,,,,,,,11,,11,,,,10,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,2.25,"[{'action_type': 'outbound_click', 'value': '2.25'}]",2.25,,,,0.204545,0.204545,,,0.225,2.25,24.456522,26.470588,1.086957,2025-12-12,2025-12-12,1.082353,92,1.086957,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.086957'}]",85,2.25,2,2,2,9,6,5
,80,,,9,3,3,80,,,,,,,,,99,,99,,,,90,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,11,"[{'action_type': 'subscribe_mobile_app', 'value': '4.81'}, {'action_type': 'subscribe_total', 'value': '4.81'}, {'action_type': 'start_trial_mobile_app', 'value': '4.81'}, {'action_type': 'start_trial_total', 'value': '4.81'}]",1.068889,"[{'action_type': 'outbound_click', 'value': '1.068889'}]",1.068889,3.206667,0.12025,,0.097172,0.097172,,,0.106889,0.874545,22.796209,25.653333,2.606635,2025-12-12,2025-12-12,1.125333,422,2.132701,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '2.132701'}]",375,9.62,4,2,4,74,38,15
,56,,,6,6,6,56,,,,,,,,,109,,109,,,,103,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,8,"[{'action_type': 'subscribe_mobile_app', 'value': '3.326667'}, {'action_type': 'subscribe_total', 'value': '3.326667'}, {'action_type': 'start_trial_mobile_app', 'value': '2.495'}, {'action_type': 'start_trial_total', 'value': '2.495'}]",1.663333,"[{'action_type': 'outbound_click', 'value': '1.663333'}]",1.663333,1.663333,0.178214,,0.09156,0.09156,,,0.096893,1.2475,23.537736,25.589744,1.886792,2025-12-12,2025-12-12,1.087179,424,1.415094,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.415094'}]",390,9.98,10,3,10,92,35,19
,6,,,2,1,1,6,,,,1,,,,,29,,29,1,1,,26,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,"[{'action_type': 'subscribe_mobile_app', 'value': '3.31'}, {'action_type': 'subscribe_total', 'value': '3.31'}, {'action_type': 'start_trial_mobile_app', 'value': '3.31'}, {'action_type': 'start_trial_total', 'value': '3.31'}]",1.655,"[{'action_type': 'outbound_click', 'value': '1.655'}]",1.655,3.31,0.551667,,0.114138,0.114138,3.31,,0.127308,1.655,28.050847,29.81982,1.694915,2025-12-12,2025-12-12,1.063063,118,1.694915,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.694915'}]",111,3.31,2,2,2,22,9,4
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.37,0.37,,,0.37,,33.636364,37,0,2025-12-12,2025-12-12,1.1,11,,,,,10,0.37,,2,,1,1,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.09,0.09,,,0.09,,30,30,0,2025-12-12,2025-12-12,1,3,,,,,3,0.09,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,6926070134384,23 Prerna lilkim_eiffeltower,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-12,2025-12-12,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926070134384,23 Prerna lilkim_eiffeltower,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-12,2025-12-12,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926070134384,23 Prerna lilkim_eiffeltower,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-12,2025-12-12,1,1,,,,,1,0,,2,,,,
