action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,4,,4,,,,4,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0275,0.0275,,,0.0275,,15.714286,15.714286,0,2025-12-11,2025-12-11,1,7,,,,,7,0.11,,5,,4,3,
,,,,1,,,,,,,,,,,1,,1,,,,,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.06,"[{'action_type': 'outbound_click', 'value': '0.06'}]",0.06,,,,0.06,0.06,,,,0.06,30,30,50,2025-12-11,2025-12-11,1,2,50,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '50'}]",2,0.06,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,2,,,,
,50,,,5,2,2,50,,,2,,,,,114,,114,2,2,,107,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,10,"[{'action_type': 'subscribe_mobile_app', 'value': '2.605'}, {'action_type': 'subscribe_total', 'value': '2.605'}, {'action_type': 'start_trial_mobile_app', 'value': '2.605'}, {'action_type': 'start_trial_total', 'value': '2.605'}]",1.042,"[{'action_type': 'outbound_click', 'value': '1.042'}]",1.042,2.605,0.1042,,0.045702,0.045702,2.605,,0.048692,0.521,12.554217,12.992519,2.409639,2025-12-11,2025-12-11,1.034913,415,1.204819,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.204819'}]",401,5.21,7,3,6,99,46,24
,91,,,14,4,4,91,,,14,,,1,,536,3,536,18,15,,504,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,20,"[{'action_type': 'subscribe_mobile_app', 'value': '12.6'}, {'action_type': 'subscribe_total', 'value': '12.6'}, {'action_type': 'start_trial_mobile_app', 'value': '12.6'}, {'action_type': 'start_trial_total', 'value': '12.6'}]",1.8,"[{'action_type': 'outbound_click', 'value': '1.8'}]",1.8,6.3,0.276923,,0.047015,0.047015,1.4,,0.05,1.26,12.733704,13.490364,1.010611,2025-12-11,2025-12-11,1.059422,1979,0.707428,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '0.707428'}]",1868,25.2,53,3,51,448,215,121
,283,3,,41,19,19,283,,,7,1,1,,,824,5,824,13,7,,770,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,45,"[{'action_type': 'subscribe_mobile_app', 'value': '6.08'}, {'action_type': 'subscribe_total', 'value': '6.08'}, {'action_type': 'start_trial_mobile_app', 'value': '5.211429'}, {'action_type': 'start_trial_total', 'value': '5.211429'}]",0.889756,"[{'action_type': 'outbound_click', 'value': '0.912'}]",0.889756,1.92,0.128905,,0.044272,0.044272,2.806154,,0.047377,0.810667,13.657806,14.161491,1.684762,2025-12-11,2025-12-11,1.036879,2671,1.535006,41,"[{'action_type': 'outbound_click', 'value': '40'}]","[{'action_type': 'outbound_click', 'value': '1.497566'}]",2576,36.48,93,3,90,677,351,197
,136,,1,22,9,9,136,,,7,,,,,486,2,486,10,7,,454,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,23,"[{'action_type': 'subscribe_mobile_app', 'value': '12.89'}, {'action_type': 'subscribe_total', 'value': '12.89'}, {'action_type': 'start_trial_mobile_app', 'value': '6.445'}, {'action_type': 'start_trial_total', 'value': '6.445'}]",1.171818,"[{'action_type': 'outbound_click', 'value': '1.171818'}]",1.171818,2.864444,0.189559,,0.053045,0.053045,2.578,,0.056784,1.12087,18.374911,18.681159,1.639344,2025-12-11,2025-12-11,1.016667,1403,1.568068,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '1.568068'}]",1380,25.78,62,4,58,417,204,124
,6,,,2,1,1,6,,,3,,,,,80,,80,3,3,,75,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,"[{'action_type': 'start_trial_mobile_app', 'value': '4.21'}, {'action_type': 'start_trial_total', 'value': '4.21'}]",2.105,"[{'action_type': 'outbound_click', 'value': '2.105'}]",2.105,4.21,0.701667,,0.052625,0.052625,1.403333,,0.056133,2.105,21.589744,22.513369,1.025641,2025-12-11,2025-12-11,1.042781,195,1.025641,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.025641'}]",187,4.21,14,4,11,69,36,26
,,,,,,,,,,,,,,,9,,9,,,,9,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.048889,0.048889,,,0.048889,,11.891892,12.222222,0,2025-12-11,2025-12-11,1.027778,37,,,,,36,0.44,1,3,1,8,4,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.045,0.045,,,0.045,,30,30,0,2025-12-11,2025-12-11,1,3,,,,,3,0.09,1,9,1,2,2,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,13.333333,13.333333,0,2025-12-11,2025-12-11,1,3,,,,,3,0.04,,4,,2,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.053333,0.053333,,,0.053333,,17.777778,17.777778,0,2025-12-11,2025-12-11,1,9,,,,,9,0.16,,2,,3,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.12,0.12,,,0.12,,24,24,0,2025-12-11,2025-12-11,1,10,,,,,10,0.24,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-11,2025-12-11,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-11,2025-12-11,1,2,,,,,2,0.03,,3,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.06,0.06,,,0.06,,15,15,0,2025-12-11,2025-12-11,1,4,,,,,4,0.06,,3,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-11,2025-12-11,1,2,,,,,2,0.03,,3,,1,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.026667,0.026667,,,0.026667,,20,20,0,2025-12-11,2025-12-11,1,4,,,,,4,0.08,1,44,1,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-11,2025-12-11,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-11,2025-12-11,1,2,,,,,2,0.04,,1,,,,
,,,,1,,,,,,3,,,,,54,,54,3,3,,50,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,2.97,"[{'action_type': 'outbound_click', 'value': '2.97'}]",2.97,,,,0.055,0.055,0.99,,0.0594,2.97,16.054054,16.592179,0.540541,2025-12-11,2025-12-11,1.03352,185,0.540541,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.540541'}]",179,2.97,2,3,2,38,19,10
,128,,,13,6,6,128,,,4,,,,,439,1,439,5,4,,421,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,12,"[{'action_type': 'subscribe_mobile_app', 'value': '9.14'}, {'action_type': 'subscribe_total', 'value': '9.14'}, {'action_type': 'start_trial_mobile_app', 'value': '3.656'}, {'action_type': 'start_trial_total', 'value': '3.656'}]",1.406154,"[{'action_type': 'outbound_click', 'value': '1.406154'}]",1.406154,3.046667,0.142813,,0.04164,0.04164,3.656,,0.04342,1.523333,13.265602,14.214619,0.870827,2025-12-11,2025-12-11,1.07154,1378,0.943396,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '0.943396'}]",1286,18.28,45,4,44,373,196,113
1,172,,,16,8,8,172,1,1,5,,,,1,743,,743,5,5,1,722,1,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,17,"[{'action_type': 'subscribe_mobile_app', 'value': '16.695'}, {'action_type': 'subscribe_total', 'value': '16.695'}, {'action_type': 'start_trial_mobile_app', 'value': '33.39'}, {'action_type': 'start_trial_total', 'value': '33.39'}]",2.086875,"[{'action_type': 'outbound_click', 'value': '2.086875'}]",2.086875,4.17375,0.194128,33.39,0.044939,0.044939,6.678,33.39,0.046247,1.964118,14.761273,15.854701,0.751547,2025-12-11,2025-12-11,1.074074,2262,0.707339,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '0.707339'}]",2106,33.39,58,3,55,620,295,156
1,57,,,22,6,6,57,1,1,5,,,,1,430,,430,5,5,1,403,1,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,21,"[{'action_type': 'subscribe_mobile_app', 'value': '6.813333'}, {'action_type': 'subscribe_total', 'value': '6.813333'}, {'action_type': 'start_trial_mobile_app', 'value': '10.22'}, {'action_type': 'start_trial_total', 'value': '10.22'}]",0.929091,"[{'action_type': 'outbound_click', 'value': '0.929091'}]",0.929091,3.406667,0.358596,20.44,0.047535,0.047535,4.088,20.44,0.05072,0.973333,17.395745,18.299015,1.787234,2025-12-11,2025-12-11,1.051925,1175,1.87234,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '1.87234'}]",1117,20.44,31,4,28,358,180,96
,,,,,,,,,,1,,,,,50,,50,1,1,,49,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0734,0.0734,3.67,,0.074898,,27.38806,28.449612,0,2025-12-11,2025-12-11,1.03876,134,,,,,129,3.67,3,3,4,44,20,14
,,,,,,,,,,,,,,,6,,6,,,,6,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.07,0.07,,,0.07,,16.153846,16.8,0,2025-12-11,2025-12-11,1.04,26,,,,,25,0.42,,2,,3,2,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,11,,1,1,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.013333,0.013333,,,0.013333,,10,10,0,2025-12-11,2025-12-11,1,4,,,,,4,0.04,1,20,1,2,2,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-11,2025-12-11,1,1,,,,,1,0.03,,17,,1,1,1
,23,,,7,1,1,23,,,4,,,1,,182,1,182,6,5,,169,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,9,"[{'action_type': 'subscribe_mobile_app', 'value': '12.26'}, {'action_type': 'subscribe_total', 'value': '12.26'}, {'action_type': 'start_trial_mobile_app', 'value': '12.26'}, {'action_type': 'start_trial_total', 'value': '12.26'}]",1.751429,"[{'action_type': 'outbound_click', 'value': '1.751429'}]",1.751429,12.26,0.533043,,0.067363,0.067363,2.043333,,0.072544,1.362222,16.04712,16.612466,1.17801,2025-12-11,2025-12-11,1.03523,764,0.91623,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '0.91623'}]",738,12.26,12,2,12,154,76,40
,,,1,12,2,2,,,,7,,,,,374,,374,8,7,,354,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,18,,2.181667,"[{'action_type': 'outbound_click', 'value': '2.181667'}]",2.181667,13.09,,,0.07,0.07,3.2725,,0.073955,1.454444,17.011046,18.646724,1.169591,2025-12-11,2025-12-11,1.096154,1539,0.779727,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '0.779727'}]",1404,26.18,51,3,51,320,154,110
,128,,,23,8,8,128,,,5,1,1,,,406,,406,6,5,,377,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,23,"[{'action_type': 'subscribe_mobile_app', 'value': '12.375'}, {'action_type': 'subscribe_total', 'value': '12.375'}, {'action_type': 'start_trial_mobile_app', 'value': '12.375'}, {'action_type': 'start_trial_total', 'value': '12.375'}]",1.076087,"[{'action_type': 'outbound_click', 'value': '1.076087'}]",1.076087,3.09375,0.193359,,0.060961,0.060961,4.125,,0.06565,1.076087,18.07889,18.878719,1.680058,2025-12-11,2025-12-11,1.044241,1369,1.680058,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '1.680058'}]",1311,24.75,48,3,46,332,141,83
,39,,,12,3,3,39,,,3,,,,,195,,195,3,3,,180,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,13,"[{'action_type': 'subscribe_mobile_app', 'value': '12.84'}, {'action_type': 'subscribe_total', 'value': '12.84'}, {'action_type': 'start_trial_mobile_app', 'value': '12.84'}, {'action_type': 'start_trial_total', 'value': '12.84'}]",1.07,"[{'action_type': 'outbound_click', 'value': '1.07'}]",1.07,4.28,0.329231,,0.065846,0.065846,4.28,,0.071333,0.987692,22.137931,23.516484,2.241379,2025-12-11,2025-12-11,1.062271,580,2.068966,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '2.068966'}]",546,12.84,28,4,26,161,80,49
,,,,2,,,,,,2,,,,,43,1,43,3,2,,38,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,1.18,"[{'action_type': 'outbound_click', 'value': '1.18'}]",1.18,,,,0.054884,0.054884,0.786667,,0.062105,1.18,25.934066,26.818182,2.197802,2025-12-11,2025-12-11,1.034091,91,2.197802,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.197802'}]",88,2.36,12,5,10,34,21,15
,,,,,,,,,,,,,,,5,,5,,,,5,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.06,0.06,,,0.06,,25,25,0,2025-12-11,2025-12-11,1,12,,,,,12,0.3,,4,,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,6924716404584,03 Prerna_up,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924716404584,03 Prerna_up,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-11,2025-12-11,1,1,,,,,1,0,,0,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-11,2025-12-11,1,1,,,,,1,0.02,,5,,1,,
,,,,,,,,,,,,,,,6,,6,,,,6,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.013333,0.013333,,,0.013333,,10,10,0,2025-12-11,2025-12-11,1,8,,,,,8,0.08,2,8,2,6,3,2
,,,,,,,,,,,,,,,2,,2,,,,2,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.025,0.025,,,0.025,,10,10,0,2025-12-11,2025-12-11,1,5,,,,,5,0.05,,3,,2,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-11,2025-12-11,1,2,,,,,2,0.03,,7,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.19,0.19,,,0.19,,19,19,0,2025-12-11,2025-12-11,1,10,,,,,10,0.19,,2,,1,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.085,0.085,,,0.085,,15.454545,15.454545,0,2025-12-11,2025-12-11,1,11,,,,,11,0.17,1,3,1,1,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.115,0.115,,,0.115,,38.333333,46,0,2025-12-11,2025-12-11,1.2,6,,,,,5,0.23,,2,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.025,0.025,,,0.025,,16.666667,16.666667,0,2025-12-11,2025-12-11,1,3,,,,,3,0.05,1,9,1,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-11,2025-12-11,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,2,,,,
,,,,1,,,,,,,,,,,8,,8,,,,7,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.84,"[{'action_type': 'outbound_click', 'value': '0.84'}]",0.84,,,,0.105,0.105,,,0.12,0.84,15,16.8,1.785714,2025-12-11,2025-12-11,1.12,56,1.785714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.785714'}]",50,0.84,1,2,1,7,5,3
,,,,6,1,1,,,,1,,,,,111,,111,1,1,,104,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,6,,1.13,"[{'action_type': 'outbound_click', 'value': '1.13'}]",1.13,6.78,,,0.061081,0.061081,6.78,,0.065192,1.13,15.37415,15.658199,1.360544,2025-12-11,2025-12-11,1.018476,441,1.360544,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.360544'}]",433,6.78,8,3,6,95,41,32
,4,,,8,,,4,,,1,1,1,1,,232,,232,3,2,,221,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,8,,1.665,"[{'action_type': 'outbound_click', 'value': '1.665'}]",1.665,,3.33,,0.057414,0.057414,4.44,,0.060271,1.665,15.345622,16.383764,0.921659,2025-12-11,2025-12-11,1.067651,868,0.921659,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '0.921659'}]",813,13.32,22,3,21,187,95,52
